Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,76781.428,7,1224,1,77932,1873550.694,12026,1011.391,42
101,77935.095,0,1062,0,78994,1951485.788,10969,98.044,37
102,78994.422,0,1032,0,80026,2030480.21,9940,9.382,34
103,80026.039,0,935,0,80961,2110506.249,9008,0.9,31
104,80961.003,2249.526,862,101,81722,2189217.726,8253,2024.66,25
105,81795.6,0,768,0,82490,2271013.326,7488,128.866,22
106,82491.403,0,742,0,83232,2353504.73,6750,11.483,18
107,83232.061,1831873.351,677,56651,27258,604863.439,62725,1648687.104,17
108,94472.704,0,18528,0,45786,699336.143,44197,97654.006,17
109,46380.109,0,2594,0,48380,745716.252,41604,9171.291,16
110,48415.075,0,1785,0,50165,794131.327,39820,882.054,15
111,50168.487,0,1804,0,51969,844299.814,38016,84.719,15
112,51969.35,0,1804,0,53773,896269.164,36214,8.122,13
113,53773.035,0,1729,0,55502,950042.199,34485,0.777,13
114,55502.004,0,1827,0,57329,1005544.203,32658,0.074,13
115,57329,13766.449,1787,422,58694,1049106.754,31293,12389.811,13
116,59162.2,97473.204,1958,3020,57632,1010795.75,32357,88496.665,11
117,61111.557,155.935,2722,7,60347,1071751.371,29643,5510.452,10
118,60381.27,0,1881,0,62228,1132132.642,27763,516.775,9
119,62229.874,0,1800,0,64028,1194362.516,25965,49.804,7
120,64028.13,1,1755,1,65782,1258389.646,24211,5.75,7
121,65782.017,610.004,1784,31,67535,1323561.659,22458,549.562,7
122,67544.491,682.319,1608,38,69105,1390423.832,20889,659.551,6
123,69124.001,4,1699,1,70803,1459543.832,19191,50.555,6
124,70803.292,0,1591,0,72394,1530347.124,17601,4.764,5
125,72394.114,0,1545,0,73939,1602741.238,16057,0.363,4
126,73939,5123.402,1451,186,75204,1671556.836,14792,4611.098,4
127,75357.819,7,1413,1,76616,1746907.655,13381,313.591,3
128,76619.58,17.005,1264,1,77879,1823510.23,12118,43.084,3
129,77880.608,33.06,1185,3,79061,1901357.778,10936,32.455,3
130,79063.171,131.92,1125,11,80175,1980289.029,9822,119.802,3
131,80175.02,2,1021,1,81195,2060462.049,8803,13.76,2
132,81195.072,398.774,1013,18,82190,2141258.347,7809,360.201,1
133,82208.411,9,938,1,83127,2223457.759,6872,25.709,1
134,83127.32,0,824,0,83951,2306585.079,6048,2.25,1
135,83951,3697.407,698,155,84494,2386838.672,5506,3327.892,0
136,84597.6,1028771.051,649,32443,52700,1442665.221,37300,926123.135,0
137,88878.153,0,10524,0,63224,1531543.374,26776,56434.161,0
138,63585.886,798878.083,1762,23135,41851,796251.177,48149,724271.805,0
139,72647.388,0,8946,0,50797,868898.565,39203,41630.793,0
140,51080.169,66.574,2033,3,52827,919912.16,37173,3939.827,0
141,52845.262,126447.865,1645,3856,50616,846309.556,39384,114178.8,0
142,55286.643,0,2946,0,53562,901596.199,36438,6747.237,0
143,53607.886,0,1807,0,55369,955204.084,34631,628.838,0
144,55371.664,0,1767,0,57136,1010575.748,32864,60.22,0
145,57136.275,0,1744,0,58880,1067712.022,31120,5.748,0
146,58880.018,0,1673,0,60553,1126592.041,29447,0.556,0
147,60553.003,3,1764,1,62316,1187142.043,27684,2.753,0
148,62316,452.485,1714,21,64009,1249005.559,25991,407.511,0
149,64021.032,0,1749,0,65758,1313026.591,24242,28.719,0
150,65758.207,0,1650,0,67408,1378784.798,22592,2.665,0
151,67408.002,62.4,1717,5,69120,1446130.399,20880,56.425,0
152,69123.491,985.334,1703,48,70775,1514268.556,19225,888.952,0
153,70804.573,0,1558,0,72333,1585073.129,17667,59.323,0
154,72333.323,0,1501,0,73834,1657406.452,16166,5.609,0
155,73834,0,1416,0,75250,1731240.452,14750,0.561,0
156,75250.002,0,1350,0,76600,1806490.455,13400,0.054,0
157,76600,136.485,1276,9,77867,1882953.97,12133,122.842,0
158,77868.35,7790.405,1237,284,78820,1953031.915,11180,7022.299,0
159,79087.87,3520.131,1201,133,79888,2028599.654,10112,3602.477,0
160,80034.542,376343.995,1084,9637,71335,1732290.201,18665,338923.301,0
161,86209.586,0,4457,0,75792,1818499.788,14208,19017.744,0
162,75921.01,2.53,1302,1,77093,1894418.267,12907,1775.042,0
163,77098.935,0,981,0,78074,1971517.202,11926,171.569,0
164,78074.529,280585.632,942,7991,71025,1769006.099,18975,252543.697,0
165,81442.491,0,3558,0,74583,1850448.59,15417,14836.879,0
166,74673.623,0,1148,0,75731,1925122.213,14269,1393.065,0
167,75735.731,0,941,0,76672,2000857.945,13328,134.575,0
168,76672.487,0,932,0,77604,2077530.431,12396,12.971,0
169,77604.055,395271.433,869,12238,66235,1759863.054,23765,355745.531,0
170,80646.316,0,4677,0,70912,1840509.37,19088,21163.237,0
171,71046.27,0,1247,0,72159,1911555.64,17841,1982.054,0
172,72166.691,0,1024,0,73183,1983722.331,16817,190.514,0
173,73183.754,1367282.688,1002,38902,35283,689623.398,54717,1230572.716,0
174,86510.643,354.315,13866,19,49130,775779.726,40870,72148.512,0
175,49579.818,217.184,2250,16,51364,825142.36,38636,6960.499,0
176,51388.657,5.41,1681,1,53044,876525.607,36956,676.262,0
177,53047.104,8.677,1639,1,54682,929564.033,35318,72.332,0
178,54682.23,0,1677,0,56359,984246.263,33641,7.003,0
179,56359.027,0,1730,0,58089,1040605.29,31911,0.674,0
