Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,210113.873,147217.818,8350,5722,62518,1478032.416,27453,425751.618,29
101,190285.913,163506.658,7551,6469,63600,1504811.672,26371,402564.535,29
102,185454.099,155432.346,7288,6214,64674,1534833.426,25299,380343.093,27
103,178692.625,172578.663,6929,6646,64957,1540947.388,25017,383610.955,26
104,180358.867,188899.532,6861,7399,64419,1532406.722,25559,399857.572,22
105,184701.949,226957.341,7010,9004,62425,1490151.33,27554,443850.473,21
106,193780.185,206519.852,7575,8112,61888,1477411.664,28092,453978.107,20
107,196665.219,218968.507,7695,8530,61053,1455108.376,28929,470874.734,18
108,205508.719,228356.63,8138,8782,60409,1432260.464,29575,484852.508,16
109,209129.457,137012.219,8287,5429,63267,1504377.702,26717,410957.798,16
110,188431.559,208081.062,7439,7966,62740,1484728.199,27245,431970.415,15
111,193111.061,145620.455,7517,5738,64519,1532218.806,25469,389460.721,12
112,181890.902,220487.244,7029,8419,63129,1493622.464,26859,431581.267,12
113,195300.248,200263.587,7499,7962,62666,1488659.124,27323,436489.121,11
114,195663.629,307364.968,7626,12091,58201,1376957.785,31788,536471.051,11
115,219930.685,166072.476,8827,6721,60307,1430815.995,29682,470559.489,11
116,201188.264,192141.804,8275,7586,60996,1439862.455,28994,455549.9,10
117,199406.91,146959.839,8031,5768,63259,1492309.525,26731,403847.855,10
118,185033.325,242808.604,7443,9623,61079,1434534.246,28911,460216.489,10
119,198842.555,127889.725,7950,5124,63905,1505487.076,26085,391532.037,10
120,180142.689,133563.406,7107,5287,65725,1552066.359,24265,356348.21,10
121,169928.294,167737.336,6492,6645,65572,1554257.316,24421,367473.698,7
122,173522.601,193229.215,6594,7670,64496,1534550.702,25497,396682.021,7
123,182542.064,222294.16,6896,8592,62800,1494798.607,27193,439032.498,7
124,193122.35,289681.076,7401,11317,58884,1398239.88,31110,525519.867,6
125,218916.096,221566.093,8651,8571,58964,1395589.883,31031,512345.269,5
126,215412.191,165294.095,8677,6491,61150,1445707.979,28845,453427.236,5
127,199338.572,216604.081,8085,8571,60664,1428442.469,29331,464839.614,5
128,201012.054,111747.791,8144,4552,64256,1517706.733,25739,378580.61,5
129,175581.941,138263.446,6975,5590,65641,1555025.228,24354,353833.71,5
130,169346.177,140562.649,6575,5367,66849,1583808.756,23146,341251.546,5
131,168910.098,218002.514,6385,8647,64587,1534716.339,25410,401267.556,3
132,182052.209,243046.574,6772,9407,61952,1473721.974,28045,462417.508,3
