Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,52863,0,2932,0,55795,380952,34191,0,14
101,55795,412722,2758,54969,3584,24025,86404,0,12
102,3584,0,6854,0,10438,27609,79550,0,12
103,10438,0,6318,0,16756,38047,73235,0,9
104,16756,0,5737,0,22493,54803,67498,0,9
105,22493,0,5414,0,27907,77296,62084,0,9
106,27907,0,4945,0,32852,105203,57142,0,6
107,32852,99,4494,27,37319,137956,52677,0,4
108,37319,0,4149,0,41468,175275,48528,0,4
109,41468,0,3905,0,45373,216743,44623,0,4
110,45373,0,3572,0,48945,262116,41051,0,4
111,48945,0,3294,0,52239,311061,37757,0,4
112,52239,0,3062,0,55301,363300,34696,0,3
113,55301,392313,2691,54087,3905,26288,86092,0,3
114,3905,0,6899,0,10804,30193,79193,0,3
115,10804,0,6340,0,17144,40997,72853,0,3
116,17144,0,5862,0,23006,58141,66992,0,2
117,23006,46,5408,8,28406,81101,61592,0,2
118,28406,0,4920,0,33326,109507,56673,0,1
119,33326,0,4494,0,37820,142833,52179,0,1
120,37820,184,4166,42,41944,180469,48055,0,1
121,41944,0,3874,0,45818,222413,44181,0,1
122,45818,1059,3540,208,49150,267172,40849,0,1
123,49150,31376,3263,4718,47695,284946,42304,0,1
124,47695,277607,3343,41606,9432,55034,80567,0,1
125,9432,0,6491,0,15923,64466,74076,0,1
126,15923,0,5909,0,21832,80389,68167,0,1
127,21832,2,5369,1,27200,102219,62799,0,1
128,27200,0,5047,0,32247,129419,57753,0,0
129,32247,0,4737,0,36984,161666,53016,0,0
130,36984,0,4202,0,41186,198650,48814,0,0
131,41186,349,3925,75,45036,239487,44964,0,0
132,45036,0,3574,0,48610,284523,41390,0,0
133,48610,0,3306,0,51916,333133,38084,0,0
134,51916,0,3059,0,54975,385049,35025,0,0
135,54975,0,2802,0,57777,440024,32223,0,0
136,57777,0,2584,0,60361,497801,29639,0,0
137,60361,545417,2355,61002,1714,12745,88286,0,0
138,1714,0,7077,0,8791,14459,81209,0,0
139,8791,0,6430,0,15221,23250,74779,0,0
140,15221,0,6011,0,21232,38471,68768,0,0
141,21232,0,5722,0,26954,59703,63046,0,0
142,26954,0,4997,0,31951,86657,58049,0,0
143,31951,0,4688,0,36639,118608,53361,0,0
144,36639,0,4134,0,40773,155247,49227,0,0
145,40773,50,4002,13,44762,195970,45238,0,0
146,44762,0,3593,0,48355,240732,41645,0,0
147,48355,37,3213,8,51560,289050,38440,0,0
148,51560,21556,3070,3525,51105,319054,38895,0,0
149,51105,328439,3015,47465,6655,41720,83345,0,0
150,6655,0,6571,0,13226,48375,76774,0,0
151,13226,0,6129,0,19355,61601,70645,0,0
152,19355,0,5594,0,24949,80956,65051,0,0
153,24949,0,5106,0,30055,105905,59945,0,0
154,30055,0,4775,0,34830,135960,55170,0,0
155,34830,0,4324,0,39154,170790,50846,0,0
156,39154,0,4001,0,43155,209944,46845,0,0
157,43155,71,3815,18,46952,253028,43048,0,0
158,46952,0,3405,0,50357,299980,39643,0,0
159,50357,43251,3186,6859,46684,307086,43316,0,0
160,46684,0,3442,0,50126,353770,39874,0,0
161,50126,0,3251,0,53377,403896,36623,0,0
162,53377,0,2918,0,56295,457273,33705,0,0
163,56295,484244,2681,52997,5979,29324,84021,0,0
164,5979,0,6751,0,12730,35303,77270,0,0
165,12730,0,6165,0,18895,48033,71105,0,0
166,18895,0,5704,0,24599,66928,65401,0,0
167,24599,0,5210,0,29809,91527,60191,0,0
168,29809,0,4793,0,34602,121336,55398,0,0
169,34602,0,4512,0,39114,155938,50886,0,0
170,39114,0,4117,0,43231,195052,46769,0,0
171,43231,0,3791,0,47022,238283,42978,0,0
172,47022,4232,3410,879,49553,281073,40447,0,0
173,49553,2895,3145,531,52167,327731,37833,0,0
174,52167,0,3016,0,55183,379898,34817,0,0
175,55183,407047,2818,53456,4545,28034,85455,0,0
176,4545,0,6783,0,11328,32579,78672,0,0
177,11328,0,6277,0,17605,43907,72395,0,0
178,17605,0,5791,0,23396,61512,66604,0,0
179,23396,0,5313,0,28709,84908,61291,0,0
180,28709,0,4965,0,33674,113617,56326,0,0
181,33674,203,4490,33,38131,147088,51869,0,0
182,38131,0,4052,0,42183,185219,47817,0,0
183,42183,0,3806,0,45989,227402,44011,0,0
184,45989,0,3635,0,49624,273391,40376,0,0
185,49624,1189,3164,221,52567,321826,37433,0,0
186,52567,0,3079,0,55646,374393,34354,0,0
187,55646,407659,2796,55032,3410,22380,86590,0,0
188,3410,0,6863,0,10273,25790,79727,0,0
189,10273,0,6363,0,16636,36063,73364,0,0
190,16636,7,5886,6,22516,52692,67484,0,0
191,22516,0,5411,0,27927,75208,62073,0,0
192,27927,0,4915,0,32842,103135,57158,0,0
193,32842,0,4627,0,37469,135977,52531,0,0
194,37469,60,4149,19,41599,173386,48401,0,0
195,41599,0,3864,0,45463,214985,44537,0,0
196,45463,0,3562,0,49025,260448,40975,0,0
197,49025,0,3304,0,52329,309473,37671,0,0
198,52329,0,3045,0,55374,361802,34626,0,0
199,55374,0,2697,0,58071,417176,31929,0,0
200,58071,0,2549,0,60620,475247,29380,0,0
201,60620,0,2384,0,63004,535867,26996,0,0
202,63004,591808,2154,64336,822,7063,89178,0,0
203,822,0,7099,0,7921,7885,82079,0,0
204,7921,0,6575,0,14496,15806,75504,0,0
205,14496,0,6152,0,20648,30302,69352,0,0
206,20648,0,5542,0,26190,50950,63810,0,0
207,26190,0,5151,0,31341,77140,58659,0,0
208,31341,6,4715,3,36053,108475,53947,0,0
209,36053,0,4413,0,40466,144528,49534,0,0
210,40466,116,3934,31,44369,184878,45631,0,0
211,44369,247,3635,52,47952,229000,42048,0,0
212,47952,0,3300,0,51252,276952,38748,0,0
213,51252,0,3183,0,54435,328204,35565,0,0
214,54435,352150,2775,52598,4612,30489,85388,0,0
215,4612,0,6728,0,11340,35101,78660,0,0
216,11340,1,6177,1,17516,46440,72484,0,0
217,17516,0,5771,0,23287,63956,66713,0,0
218,23287,0,5404,0,28691,87243,61309,0,0
219,28691,6,4859,3,33547,115928,56453,0,0
220,33547,0,4465,0,38012,149475,51988,0,0
221,38012,273,4077,58,42031,187214,47969,0,0
222,42031,0,3865,0,45896,229245,44104,0,0
223,45896,0,3567,0,49463,275141,40537,0,0
224,49463,57,3339,13,52789,324547,37211,0,0
225,52789,0,2984,0,55773,377336,34227,0,0
226,55773,407039,2774,54550,3997,26070,86003,0,0
227,3997,0,7066,0,11063,30067,78937,0,0
228,11063,0,6336,0,17399,41130,72601,0,0
229,17399,0,5702,0,23101,58529,66899,0,0
230,23101,85,5363,16,28448,81545,61552,0,0
231,28448,816,4895,122,33221,109177,56779,0,0
232,33221,0,4621,0,37842,142398,52158,0,0
233,37842,7,4270,3,42109,180233,47891,0,0
234,42109,0,3882,0,45991,222342,44009,0,0
235,45991,3195,3517,534,48974,265138,41026,0,0
236,48974,0,3304,0,52278,314112,37722,0,0
237,52278,0,2976,0,55254,366390,34746,0,0
238,55254,0,2773,0,58027,421644,31973,0,0
239,58027,463620,2520,58208,2339,16051,87661,0,0
240,2339,0,7024,0,9363,18390,80637,0,0
241,9363,0,6558,0,15921,27753,74079,0,0
242,15921,0,6120,0,22041,43674,67959,0,0
243,22041,0,5507,0,27548,65715,62452,0,0
244,27548,0,5072,0,32620,93263,57380,0,0
245,32620,0,4581,0,37201,125883,52799,0,0
246,37201,0,4206,0,41407,163084,48593,0,0
247,41407,0,4016,0,45423,204491,44577,0,0
248,45423,0,3520,0,48943,249914,41057,0,0
249,48943,1323,3246,237,51952,297534,38048,0,0
250,51952,0,3113,0,55065,349486,34935,0,0
251,55065,0,2817,0,57882,404551,32118,0,0
252,57882,447515,2672,58470,2084,14918,87916,0,0
253,2084,0,6991,1,9074,17002,80926,0,0
254,9074,0,6368,0,15442,26076,74558,0,0
255,15442,0,5925,0,21367,41518,68633,0,0
256,21367,42,5517,6,26878,62843,63122,0,0
257,26878,0,5034,0,31912,89721,58088,0,0
258,31912,0,4643,0,36555,121633,53445,0,0
259,36555,0,4307,0,40862,158188,49138,0,0
260,40862,0,3805,0,44667,199050,45333,0,0
261,44667,0,3588,0,48255,243717,41745,0,0
262,48255,0,3260,0,51515,291972,38485,0,0
263,51515,275382,3104,43505,11114,68105,78886,0,0
264,11114,0,6354,0,17468,79219,72532,0,0
265,17468,0,5774,0,23242,96687,66758,0,0
266,23242,0,5420,0,28662,119929,61338,0,0
267,28662,0,4978,0,33640,148591,56360,0,0
268,33640,50,4502,15,38127,182181,51873,0,0
269,38127,32,4286,11,42402,220276,47598,0,0
270,42402,0,3757,0,46159,262678,43841,0,0
271,46159,0,3530,0,49689,308837,40311,0,0
272,49689,0,3188,0,52877,358526,37123,0,0
273,52877,329979,2985,42551,13311,81424,76689,0,0
274,13311,0,6153,0,19464,94735,70536,0,0
275,19464,0,5561,0,25025,114199,64975,0,0
276,25025,0,5268,0,30293,139224,59707,0,0
277,30293,11144,4724,1287,33730,158373,56270,0,0
278,33730,59027,4561,6218,32073,133076,57927,0,0
279,32073,0,4547,0,36620,165149,53380,0,0
280,36620,0,4216,0,40836,201769,49164,0,0
281,40836,0,4045,0,44881,242605,45119,0,0
282,44881,2832,3593,442,48032,284654,41968,0,0
283,48032,27227,3416,4040,47408,305459,42592,0,0
284,47408,272953,3443,35440,15411,79914,74589,0,0
285,15411,0,5981,0,21392,95325,68608,0,0
286,21392,0,5528,0,26920,116717,63080,0,0
287,26920,0,5089,0,32009,143637,57991,0,0
288,32009,0,4730,0,36739,175646,53261,0,0
289,36739,0,4374,0,41113,212385,48887,0,0
290,41113,0,3917,0,45030,253498,44970,0,0
291,45030,49,3610,13,48627,298479,41373,0,0
292,48627,0,3370,0,51997,347106,38003,0,0
293,51997,190498,3138,20349,34786,208605,55214,0,0
294,34786,0,4446,0,39232,243391,50768,0,0
295,39232,0,4005,0,43237,282623,46763,0,0
296,43237,0,3776,0,47013,325860,42987,0,0
297,47013,340846,3399,39877,10535,32027,79465,0,0
298,10535,0,6324,0,16859,42562,73141,0,0
299,16859,0,5845,0,22704,59421,67296,0,0
300,22704,1,5407,3,28108,82124,61892,0,0
301,28108,7,4903,5,33006,110225,56994,0,0
302,33006,0,4603,0,37609,143231,52391,0,0
303,37609,157,4184,22,41771,180683,48229,0,0
304,41771,0,3811,0,45582,222454,44418,0,0
305,45582,0,3456,0,49038,268036,40962,0,0
306,49038,0,3241,0,52279,317074,37721,0,0
307,52279,0,2983,0,55262,369353,34738,0,0
308,55262,0,2784,0,58046,424615,31954,0,0
309,58046,0,2535,0,60581,482661,29419,0,0
310,60581,0,2377,0,62958,543242,27042,0,0
311,62958,597919,2128,64060,1026,8281,88974,0,0
312,1026,0,7204,0,8230,9307,81770,0,0
313,8230,1,6514,3,14741,17536,75259,0,0
314,14741,0,5988,0,20729,32277,69271,0,0
315,20729,0,5644,0,26373,53006,63627,0,0
316,26373,3,5089,1,31461,79376,58539,0,0
317,31461,0,4783,0,36244,110837,53756,0,0
318,36244,162,4262,49,40457,146919,49543,0,0
319,40457,654,3976,164,44269,186722,45731,0,0
320,44269,0,3763,1,48031,230991,41969,0,0
321,48031,12132,3294,2244,49081,266890,40919,0,0
322,49081,158014,3256,25938,26399,157957,63601,0,0
323,26399,0,5081,0,31480,184356,58520,0,0
324,31480,0,4701,0,36181,215836,53819,0,0
325,36181,1591,4417,231,40367,250426,49633,0,0
326,40367,6,3985,3,44349,290787,45651,0,0
327,44349,29149,3650,3322,44677,305987,45323,0,0
328,44677,0,3631,0,48308,350664,41692,0,0
329,48308,0,3380,0,51688,398972,38312,0,0
330,51688,0,2942,0,54630,450660,35370,0,0
331,54630,0,2871,0,57501,505290,32499,0,0
332,57501,0,2596,0,60097,562791,29903,0,0
333,60097,0,2432,0,62529,622888,27471,0,0
334,62529,665493,2224,60901,3852,19924,86148,0,0
