Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,13100,13342,3019,3199,12920,50963,75920,0,1160
101,12920,12589,3034,2889,13065,51294,75822,0,1113
102,13065,13335,3117,3134,13048,51024,75887,0,1065
103,13048,14229,3104,3230,12922,49843,76067,0,1011
104,12922,12023,3073,2901,13094,50742,75928,0,978
105,13094,12949,3100,3072,13122,50887,75932,0,946
106,13122,12596,2959,2973,13108,51413,75982,0,910
107,13108,12643,3166,3011,13263,51878,75860,0,877
108,13263,12586,3059,2974,13348,52555,75810,0,842
109,13348,13268,2976,3117,13207,52635,75981,0,812
110,13207,13525,3130,3137,13200,52317,76025,0,775
111,13200,13086,3130,3117,13213,52431,76056,0,731
112,13213,13745,3090,3185,13118,51899,76180,0,702
113,13118,12906,3100,3021,13197,52111,76128,0,675
114,13197,13996,3003,3218,12982,51312,76374,0,644
115,12982,13233,3062,3003,13041,51061,76336,0,623
116,13041,12389,3068,2928,13181,51713,76227,0,592
117,13181,12979,2987,3007,13161,51915,76265,0,574
118,13161,13264,3005,3133,13033,51812,76421,0,546
119,13033,12957,3110,3048,13095,51888,76379,0,526
120,13095,13211,3145,3070,13170,51772,76316,0,514
121,13170,12928,3132,3050,13252,52014,76254,0,494
122,13252,13923,3029,3196,13085,51343,76447,0,468
123,13085,13354,3074,3121,13038,51074,76513,0,449
124,13038,13490,3039,3144,12933,50622,76638,0,429
125,12933,13310,3034,2996,12971,50245,76617,0,412
126,12971,13071,3021,3021,12971,50145,76630,0,399
127,12971,12998,3126,3082,13015,50118,76609,0,376
128,13015,12921,3063,2996,13082,50212,76560,0,358
129,13082,12721,3055,3015,13122,50573,76537,0,341
130,13122,12739,3096,3012,13206,50956,76461,0,333
131,13206,13009,3040,3157,13089,51153,76590,0,321
132,13089,12277,3031,2927,13193,51965,76495,0,312
133,13193,13309,3071,3043,13221,51849,76479,0,300
134,13221,13815,3087,3185,13123,51255,76591,0,286
135,13123,12630,3136,2999,13260,51748,76463,0,277
136,13260,13872,3028,3216,13072,51136,76671,0,257
137,13072,12629,3031,3039,13064,51579,76692,0,244
138,13064,12932,3014,3014,13064,51711,76705,0,231
139,13064,13608,3161,3204,13021,51167,76750,0,229
140,13021,11817,3196,2861,13356,52371,76432,0,212
141,13356,13989,3090,3191,13255,51738,76538,0,207
142,13255,12402,3167,2995,13427,52591,76380,0,193
143,13427,13439,3075,3230,13272,52579,76541,0,187
144,13272,13392,3087,3109,13250,52459,76567,0,183
145,13250,13742,3071,3128,13193,51967,76636,0,171
146,13193,12891,3070,2978,13285,52269,76551,0,164
147,13285,13237,3036,3119,13202,52317,76642,0,156
148,13202,12900,3086,3068,13220,52619,76635,0,145
149,13220,13469,3134,3128,13226,52370,76640,0,134
150,13226,12869,3190,3053,13363,52727,76510,0,127
151,13363,13156,3041,3029,13375,52934,76505,0,120
152,13375,13015,3039,3083,13331,53294,76555,0,114
153,13331,14242,2982,3223,13090,52383,76805,0,105
154,13090,13069,3125,3031,13184,52404,76713,0,103
155,13184,12592,3070,2985,13269,52996,76632,0,99
156,13269,13889,3143,3123,13289,52376,76617,0,94
157,13289,13135,3076,3068,13297,52530,76610,0,93
158,13297,12398,3062,2977,13382,53429,76528,0,90
159,13382,14242,3047,3238,13191,52569,76719,0,90
160,13191,13306,3071,3024,13238,52454,76674,0,88
161,13238,12600,3027,2970,13295,53092,76619,0,86
162,13295,12817,3080,3003,13372,53570,76544,0,84
163,13372,13986,3102,3274,13200,52956,76722,0,78
164,13200,13610,3016,3019,13197,52546,76730,0,73
165,13197,13278,3012,3035,13174,52465,76758,0,68
166,13174,13455,3075,3114,13135,52184,76799,0,66
167,13135,13462,3102,3115,13122,51857,76814,0,64
168,13122,12932,3139,3063,13198,52047,76739,0,63
169,13198,12834,3093,2977,13314,52411,76624,0,62
170,13314,12990,3108,3104,13318,52735,76622,0,60
171,13318,14021,3054,3268,13104,52032,76836,0,60
172,13104,13807,3040,3184,12960,51329,76984,0,56
173,12960,13691,3129,3208,12881,50598,77067,0,52
174,12881,12846,3147,3037,12991,50633,76957,0,52
175,12991,14026,3139,3270,12860,49598,77088,0,52
176,12860,13757,3125,3217,12768,48701,77182,0,50
177,12768,12712,3069,2988,12849,48757,77102,0,49
178,12849,11803,3267,2911,13205,49803,76748,0,47
