Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,13953,14112,1482,1611,13824,117376,66706,0,9470
101,13824,14043,1500,1553,13771,117157,66947,0,9282
102,13771,14191,1544,1521,13794,116737,67113,0,9093
103,13794,14075,1492,1505,13781,116456,67311,0,8908
104,13781,12445,1529,1386,13924,117792,67371,0,8705
105,13924,13578,1524,1508,13940,118138,67530,0,8530
106,13940,14403,1482,1529,13893,117675,67746,0,8361
107,13893,12981,1490,1392,13991,118587,67794,0,8215
108,13991,13705,1456,1495,13952,118873,67985,0,8063
109,13952,13614,1524,1455,14021,119211,68090,0,7889
110,14021,13481,1521,1487,14055,119751,68221,0,7724
111,14055,14454,1485,1521,14019,119352,68413,0,7568
112,14019,12487,1556,1361,14214,120884,68367,0,7419
113,14214,13873,1508,1546,14176,121225,68544,0,7280
114,14176,14343,1519,1562,14133,121058,68740,0,7127
115,14133,14041,1423,1543,14013,121150,69003,0,6984
116,14013,14515,1521,1548,13986,120648,69167,0,6847
117,13986,15219,1578,1632,13932,119415,69363,0,6705
118,13932,13221,1533,1434,14031,120126,69404,0,6565
119,14031,14512,1534,1552,14013,119645,69553,0,6434
120,14013,13512,1530,1494,14049,120146,69647,0,6304
121,14049,15039,1536,1603,13982,119156,69850,0,6168
122,13982,12574,1493,1349,14126,120564,69814,0,6060
123,14126,15821,1531,1737,13920,118869,70159,0,5921
124,13920,14380,1565,1540,13945,118409,70255,0,5800
125,13945,14585,1499,1558,13886,117769,70427,0,5687
126,13886,13985,1563,1514,13935,117670,70508,0,5557
127,13935,14324,1498,1568,13865,117281,70682,0,5453
128,13865,13693,1553,1490,13928,117453,70727,0,5345
129,13928,14011,1552,1578,13902,117370,70849,0,5249
130,13902,13336,1520,1426,13996,117936,70858,0,5146
131,13996,12407,1524,1426,14094,119525,70857,0,5049
132,14094,13604,1542,1502,14134,120015,70920,0,4946
133,14134,14406,1491,1564,14061,119743,71093,0,4846
134,14061,13424,1500,1530,14031,120380,71225,0,4744
135,14031,15245,1509,1603,13937,119166,71418,0,4645
136,13937,14293,1510,1577,13870,118810,71580,0,4550
137,13870,14480,1460,1565,13765,118200,71758,0,4477
138,13765,13572,1581,1545,13801,118393,71817,0,4382
139,13801,14476,1466,1481,13786,117718,71901,0,4313
140,13786,13768,1580,1472,13894,117736,71891,0,4215
141,13894,13039,1500,1476,13918,118591,71954,0,4128
142,13918,14718,1533,1583,13868,117791,72087,0,4045
143,13868,13864,1471,1457,13882,117795,72143,0,3975
144,13882,14384,1502,1597,13787,117293,72307,0,3906
145,13787,13781,1550,1465,13872,117299,72314,0,3814
146,13872,12113,1479,1344,14007,119058,72262,0,3731
147,14007,14681,1485,1609,13883,118384,72441,0,3676
148,13883,14372,1509,1524,13868,117895,72530,0,3602
149,13868,14297,1509,1609,13768,117466,72695,0,3537
150,13768,13866,1512,1509,13771,117368,72743,0,3486
151,13771,13359,1466,1415,13822,117780,72753,0,3425
152,13822,13088,1543,1444,13921,118514,72720,0,3359
153,13921,14377,1556,1567,13910,118058,72789,0,3301
154,13910,14438,1478,1608,13780,117530,72984,0,3236
155,13780,15545,1635,1678,13737,115765,73097,0,3166
156,13737,15211,1509,1623,13623,114291,73267,0,3110
157,13623,12527,1556,1440,13739,115387,73202,0,3059
158,13739,12463,1500,1443,13796,116663,73192,0,3012
159,13796,13583,1486,1525,13757,116876,73294,0,2949
160,13757,12298,1541,1373,13925,118335,73180,0,2895
161,13925,15019,1577,1605,13897,117241,73274,0,2829
162,13897,13896,1525,1541,13881,117242,73333,0,2786
163,13881,12417,1453,1428,13906,118706,73369,0,2725
164,13906,13589,1501,1494,13913,119023,73398,0,2689
165,13913,14614,1575,1641,13847,118322,73521,0,2632
166,13847,13109,1601,1440,14008,119060,73404,0,2588
167,14008,15221,1536,1637,13907,117847,73550,0,2543
168,13907,14248,1477,1506,13878,117506,73636,0,2486
169,13878,14053,1526,1583,13821,117331,73734,0,2445
170,13821,13003,1484,1500,13805,118149,73806,0,2389
171,13805,14859,1435,1542,13698,117095,73955,0,2347
172,13698,13493,1401,1475,13624,117300,74071,0,2305
173,13624,12763,1547,1462,13709,118161,74029,0,2262
174,13709,13842,1511,1501,13719,118028,74071,0,2210
175,13719,12920,1561,1395,13885,118827,73950,0,2165
176,13885,15014,1510,1616,13779,117698,74089,0,2132
177,13779,13768,1595,1482,13892,117709,74015,0,2093
178,13892,14002,1536,1557,13871,117599,74074,0,2055
179,13871,14898,1515,1612,13774,116572,74207,0,2019
180,13774,14063,1563,1553,13784,116283,74232,0,1984
181,13784,11769,1511,1288,14007,118298,74057,0,1936
182,14007,14154,1504,1516,13995,118151,74112,0,1893
183,13995,13752,1571,1534,14032,118394,74110,0,1858
184,14032,13648,1569,1553,14048,118778,74139,0,1813
185,14048,16443,1540,1682,13906,116383,74322,0,1772
186,13906,12895,1602,1430,14078,117394,74187,0,1735
187,14078,13352,1536,1519,14095,118120,74208,0,1697
188,14095,13383,1608,1521,14182,118832,74160,0,1658
189,14182,13807,1472,1551,14103,119207,74270,0,1627
190,14103,15816,1477,1669,13911,117494,74488,0,1601
191,13911,13828,1561,1483,13989,117577,74447,0,1564
192,13989,13039,1525,1396,14118,118527,74351,0,1531
193,14118,12994,1501,1421,14198,119651,74303,0,1499
194,14198,13733,1584,1498,14284,120116,74260,0,1456
195,14284,14199,1559,1595,14248,120201,74328,0,1424
196,14248,12260,1506,1352,14402,122189,74206,0,1392
197,14402,14328,1592,1535,14459,122263,74175,0,1366
198,14459,15106,1524,1645,14338,121616,74326,0,1336
199,14338,16395,1514,1676,14176,119559,74510,0,1314
200,14176,14279,1566,1595,14147,119456,74577,0,1276
201,14147,14538,1468,1568,14047,119065,74707,0,1246
202,14047,14635,1550,1560,14037,118477,74747,0,1216
203,14037,15091,1564,1700,13901,117423,74907,0,1192
204,13901,13794,1605,1556,13950,117530,74879,0,1171
205,13950,14378,1502,1591,13861,117102,74989,0,1150
206,13861,14711,1563,1579,13845,116252,75027,0,1128
207,13845,13355,1493,1450,13888,116742,75010,0,1102
208,13888,14831,1516,1620,13784,115799,75136,0,1080
209,13784,14145,1541,1573,13752,115438,75186,0,1062
210,13752,13819,1533,1471,13814,115371,75148,0,1038
211,13814,14956,1523,1602,13735,114229,75244,0,1021
212,13735,13875,1490,1467,13758,114089,75243,0,999
213,13758,12899,1626,1413,13971,114948,75047,0,982
214,13971,13484,1507,1538,13940,115435,75108,0,952
215,13940,15038,1565,1659,13846,114337,75223,0,931
216,13846,13432,1528,1507,13867,114751,75215,0,918
217,13867,13692,1515,1561,13821,114926,75279,0,900
218,13821,13068,1478,1475,13824,115679,75295,0,881
219,13824,14016,1499,1527,13796,115487,75344,0,860
220,13796,12898,1474,1461,13809,116385,75349,0,842
221,13809,13897,1557,1532,13834,116297,75347,0,819
222,13834,13607,1497,1485,13846,116524,75357,0,797
223,13846,12619,1569,1395,14020,117751,75199,0,781
224,14020,13403,1568,1497,14091,118368,75146,0,763
225,14091,13445,1500,1533,14058,119014,75199,0,743
226,14058,12973,1508,1509,14057,120099,75221,0,722
227,14057,14308,1548,1591,14014,119848,75276,0,710
228,14014,13922,1525,1494,14045,119940,75255,0,700
229,14045,14421,1460,1554,13951,119564,75364,0,685
230,13951,14327,1537,1542,13946,119188,75381,0,673
231,13946,13031,1521,1489,13978,120103,75364,0,658
232,13978,14554,1516,1623,13871,119527,75489,0,640
233,13871,15002,1465,1584,13752,118396,75618,0,630
234,13752,13810,1529,1513,13768,118338,75613,0,619
