Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,12558.522,22617.404,314,500,12345,405550.201,35425,2340.015,42230
101,12523.453,9691.277,345,243,12447,408382.376,35522,1183.301,42031
102,12484.997,8327.644,285,211,12521,412539.73,35616,946.873,41863
103,12576.483,6342.623,297,161,12657,418773.589,35647,722.785,41696
104,12713.43,2458.085,347,80,12924,429028.934,35597,311.817,41479
105,12944.979,1979.773,321,48,13197,439994.14,35507,226.828,41296
106,13208.124,12735.52,338,288,13247,440466.744,35658,1294.999,41095
107,13313.151,2916.298,348,88,13507,450863.597,35612,413.78,40881
108,13524.757,11024.082,311,236,13582,453364.272,35739,1141.813,40679
109,13683.16,13229.099,331,314,13599,453818.333,35911,1425.851,40490
110,13678.01,7856.808,329,196,13732,459639.535,35959,919.487,40309
111,13759.558,9230.852,331,217,13846,464168.241,36032,1011.972,40122
112,13883.371,7812.604,375,198,14023,470239.008,36061,878.305,39916
113,14080.919,9641.282,361,253,14131,474678.644,36157,1045.523,39712
114,14182.64,18476.904,317,446,14002,470384.38,36465,1946.505,39533
115,14100.384,6540.626,338,157,14183,477944.137,36490,837.782,39327
116,14238.558,13521.843,333,299,14217,478660.852,36656,1429.789,39127
117,14283.762,6018.693,340,156,14401,486925.921,36667,737.43,38932
118,14447.018,11469.297,363,275,14489,489903.642,36780,1215.56,38731
119,14541.169,14309.42,357,360,14486,490135.391,37002,1546.701,38512
120,14517.05,17490.438,329,419,14396,487162.003,37281,1900.264,38323
121,14525.768,10875.483,365,261,14500,490812.288,37362,1263.156,38138
122,14579.208,3451.07,357,102,14755,501940.426,37301,462.622,37944
123,14787.819,18521.425,358,450,14663,498206.819,37580,1894.758,37757
124,14788.718,8195.582,339,191,14811,504799.955,37607,995.065,37582
125,14869.319,13620.062,380,333,14858,506049.212,37751,1455.033,37391
126,14951.6,19279.255,356,443,14771,501721.557,38042,2063.029,37187
127,14918.42,6564.55,394,151,15014,510075.428,37998,846.378,36988
128,15055.004,20058.34,357,512,14859,505072.091,38341,2085.916,36800
129,15016.86,8971.91,355,206,15008,511117.041,38375,1088.243,36617
130,15050.067,13112.07,344,323,15029,513055.038,38540,1415.357,36431
131,15109.194,9724.62,347,277,15099,518439.611,38657,1105.087,36244
132,15167.973,11196.386,353,273,15179,522411.198,38746,1222.484,36075
133,15250.568,10491.959,373,287,15265,527169.807,38846,1163.492,35889
134,15300.781,13716.672,329,369,15225,528753.917,39056,1484.041,35719
135,15298.107,14658.246,365,381,15209,529393.778,39252,1606.106,35539
136,15271.825,26060.851,356,612,14953,518604.752,39684,2759.715,35363
137,15152.661,28776.421,347,669,14631,504980.992,40171,3131.429,35198
138,14797.635,8663.778,382,243,14770,511114.849,40218,1161.006,35012
139,14848.875,3650.89,319,106,14983,522312.833,40155,472.426,34862
140,15005.905,10545.335,350,237,15096,526773.404,40228,1099.231,34676
141,15179.521,16918.477,363,365,15094,525034.447,40400,1792.491,34506
142,15224.49,8105.101,371,210,15255,532153.836,40414,975.26,34331
