Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,76491.892,89297.586,3832,3729,69976,1107998.769,19992,257521.553,32
101,76689.981,31743.651,3833,1484,72325,1152945.099,17646,199912.856,29
102,77068.369,64162.065,3178,2635,72868,1165851.403,17106,194977.106,26
103,77524.611,86234.646,3086,3564,72390,1157141.367,17585,211181.079,25
104,78007.282,97058.39,3394,3998,71786,1138090.259,18190,226859.986,24
105,77772.538,63911.67,3483,2765,72504,1151951.127,17473,207815.646,23
106,77830.615,74068.967,3291,2958,72837,1155712.776,17143,205756.618,20
107,78256.641,80705.959,3294,3336,72795,1153263.458,17187,209039.554,18
108,78343.304,44634.12,3357,1938,74214,1186972.641,15770,178371.57,16
109,78679.11,68944.874,2915,2903,74226,1196706.878,15761,182398.805,13
110,78970.737,70235.308,2965,3041,74150,1205442.307,15838,184668.066,12
111,78959.252,67226.069,2967,2811,74306,1217175.49,15682,183421.452,12
112,78885.555,125178.668,2918,5183,72041,1170882.377,17947,236524.111,12
113,78483.827,56680.933,3526,2394,73173,1192685.272,16816,205899.095,11
114,78307.337,77493.112,3193,3332,73034,1193499.497,16960,208843.955,6
115,78475.212,58889.101,3243,2574,73703,1213085.608,16292,191988.84,5
116,78545.004,83795.766,3100,3609,73194,1207834.846,16802,204628.111,4
117,78445.753,64107.489,3144,2654,73684,1222173.11,16313,194596.266,3
118,78707.663,91581.944,3135,3777,73042,1209298.83,16955,212347.42,3
119,78583.178,85655.374,3192,3697,72537,1202226.634,17460,218331.913,3
120,78119.606,128273.553,3342,5307,70572,1152072.687,19425,261701.462,3
121,77596.036,74875.278,3826,3113,71285,1154793.446,18713,239702.739,2
122,77640.27,86907.244,3671,3693,71263,1145526.472,18735,236751.556,2
123,77237.065,37711.834,3540,1673,73130,1185051.702,16868,193250.471,2
124,77826.943,98519.112,3020,4332,71818,1164359.533,18180,220320.138,2
125,77443.886,76587.668,3407,3267,71958,1165215.751,18041,216584.048,1
126,77248.474,104553.401,3303,4282,70979,1137910.825,19020,241409.433,1
127,77263.408,45117.465,3688,1953,72714,1170056.768,17285,201314.535,1
128,77751.714,76919.267,3197,3182,72729,1170889.214,17270,205070.997,1
129,78071.101,53444.084,3254,2399,73584,1195516.232,16415,184584.663,1
130,78137.186,92173.944,2958,3833,72709,1181479.474,17290,208104.072,1
131,78139.49,98128.638,3239,4014,71934,1161490.326,18065,226735.026,1
132,77793.435,65907.927,3418,2879,72473,1173375.835,17526,210643.738,1
133,77870.158,51777.862,3303,2322,73454,1199468.13,16545,187605.015,1
134,78134.647,68219.989,3058,2899,73613,1209382.789,16386,188116.677,1
135,78361.987,81708.487,3071,3475,73209,1206036.289,16790,200101.762,1
136,78488.763,42365.714,3210,1844,74575,1242159.338,15424,170702.864,1
137,78614.831,67646.464,2702,2713,74564,1253127.706,15435,178155.912,1
138,79210.387,158023.044,2828,6262,71130,1174315.048,18869,260743.578,1
139,78358.743,61432.629,3756,2619,72267,1191241.163,17733,224899.898,0
140,78299.722,62509.947,3517,2678,73106,1207030.938,16894,204374.359,0
141,78407.526,78392.719,3239,3170,73175,1207045.745,16825,206776.632,0
142,78482.572,164867.336,3172,6555,69792,1120660.981,20208,286711.427,0
143,77908.023,48922.808,4181,2128,71845,1149646.195,18155,229026.609,0
144,77720.985,39980.227,3508,1792,73561,1187386.953,16439,189222.29,0
145,78052.499,117593.966,2956,4742,71775,1147845.486,18225,235711.139,0
146,78046.473,70674.905,3483,3082,72176,1155217.054,17824,219304.18,0
147,77774.545,90806.315,3420,3844,71752,1142185.285,18248,228712.538,0
148,77669.641,83540.069,3434,3586,71600,1136314.856,18400,227768.58,0
149,77291.258,50180.047,3458,2153,72905,1163426.067,17095,198932.443,0
150,77941.631,44001.318,3160,1922,74143,1197366.38,15857,173310.709,0
151,78440.32,106188.105,2865,4562,72446,1169618.595,17554,212873.049,0
152,77853.757,58969.242,3248,2628,73066,1188503.11,16934,195988.253,0
153,77841.06,100418.374,3042,4056,72052,1165925.795,17948,223790.427,0
154,78085.351,55358.201,3448,2426,73074,1188652.945,16926,196933.603,0
155,78068.765,90355.088,3158,3892,72340,1176366.622,17660,213606.936,0
156,77687.252,60546.531,3319,2601,73058,1193507.343,16942,198612.853,0
157,77842.722,138307.708,3070,5666,70462,1133042.356,19538,260166.01,0
158,77483.998,47895.009,3880,2150,72192,1162631.346,17808,214056.932,0
159,77651.881,57863.344,3330,2525,72997,1182419.883,17003,195589.318,0
160,77909.16,67177.189,3150,2877,73270,1193151.854,16730,192280.416,0
161,78123.529,49286.141,3103,2233,74140,1221989.242,15860,173728.143,0
162,78440.173,88858.768,2884,3709,73315,1211570.647,16685,197626.665,0
163,78217.036,123821.682,3119,5087,71347,1165966.001,18653,245185.187,0
164,77803.919,29312.986,3609,1279,73677,1214456.934,16323,188936.083,0
165,78396.317,112506.556,3030,4704,72003,1180346.695,17997,228824.523,0
166,77980.568,39644.614,3518,1856,73665,1218682.649,16335,187824.109,0
167,78303.017,98023.994,3013,4122,72556,1198961.672,17444,215521.135,0
168,78244.918,104488.862,3397,4154,71799,1172717.729,18201,236808.731,0
169,77803.385,64506.689,3436,2718,72517,1186014.425,17483,217144.409,0
170,78041.232,54506.45,3302,2326,73493,1209549.207,16507,194767.682,0
171,78465.396,73846.066,3106,3164,73435,1214168.537,16565,197000.809,0
172,78233.579,95927.639,3034,4048,72421,1196474.476,17579,220448.392,0
173,78186.286,76160.743,3412,3169,72664,1198500.019,17336,215060.651,0
174,78285.242,64066.311,3274,2827,73111,1212718.95,16889,200623.092,0
175,78255.701,51665.129,3208,2214,74105,1239309.522,15895,180757.091,0
176,78433.251,102315.857,2834,4319,72620,1215426.916,17380,215811.397,0
177,78300.842,115896.42,3305,4659,71266,1177831.338,18734,247409.454,0
178,78072.115,114890.019,3800,4809,70257,1141013.434,19743,264814.491,0
179,77277.046,91553.443,3802,3861,70198,1126737.037,19802,257550.728,0
180,77018.455,54010.543,3834,2378,71654,1149744.95,18346,219021.047,0
181,77105.633,42898.389,3415,1909,73160,1183952.193,16840,186662.799,0
182,77670.67,56546.977,3077,2488,73749,1205075.886,16251,178292.769,0
183,78089.106,122231.044,2895,4976,71668,1160933.948,18332,231410.476,0
184,78029.182,80078.517,3583,3349,71902,1158884.614,18098,223089.453,0
185,77937.495,57442.303,3447,2585,72764,1179379.806,17236,198159.122,0
186,77674.452,78850.549,3151,3291,72624,1178203.708,17376,205114.639,0
187,77811.916,69856.496,3227,2869,72982,1186159.128,17018,200782.78,0
188,78108.797,63222.918,3179,2685,73476,1201045.007,16524,191463.957,0
189,78195.119,71447.23,2955,3007,73424,1207792.896,16576,194147.996,0
190,78414.745,120799.584,3085,4927,71582,1165408.058,18418,238536.114,0
191,78096.002,54366.787,3596,2425,72753,1189137.272,17247,204986.596,0
192,77901.2,46961.644,3169,2035,73887,1220076.828,16113,180419.618,0
193,78446.061,107100.968,3043,4302,72628,1191421.921,17372,217736.978,0
194,78548.764,79167.002,3288,3284,72632,1190803.683,17368,213926.707,0
195,78134.324,103466.549,3305,4314,71623,1165471.458,18377,236133.018,0
196,77932.841,40364.609,3570,1706,73487,1203039.69,16513,192059.295,0
197,78414.889,90572.01,3140,3894,72733,1190882.569,17267,210017.175,0
198,78076.308,107455.845,3241,4478,71496,1161503.032,18504,237635.949,0
199,77739.996,41979.282,3568,1840,73224,1197263.745,16776,195457.747,0
200,78130.719,101797.424,3145,4131,72238,1173597.04,17762,223369.184,0
201,78185.865,91197.332,3457,3734,71961,1160585.573,18039,229579.081,0
202,78138.09,64126.358,3524,2847,72638,1174597.305,17362,208741.082,0
203,77985.295,95758.493,3254,3953,71939,1156824.107,18061,225923.964,0
204,77809.098,73510.969,3430,3231,72138,1161122.237,17862,216660.556,0
205,77648.364,115035.25,3371,4882,70627,1123735.35,19373,248932.948,0
206,77165.677,71911.761,3729,3097,71259,1128989.266,18741,229912.148,0
207,77042.271,93659.495,3484,3882,70861,1112372.041,19139,239165.042,0
208,77092.437,59350.93,3715,2633,71943,1130113.548,18057,212581.447,0
209,77278.109,65968.862,3372,2858,72457,1141422.795,17543,202679.297,0
210,77493.722,98336.802,3187,4086,71558,1120579.715,18442,225583.994,0
211,77344.12,51839.537,3531,2393,72696,1146084.298,17304,197606.094,0
212,77567.471,25043.051,3190,1214,74672,1198608.718,15328,156540.991,0
213,78281.633,58363.81,2661,2382,74951,1218526.541,15049,160927.623,0
