Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,20020,19927,5599,5599,20020,57169,69961,0,19
101,20020,18795,5629,5407,20242,58394,69741,0,17
102,20242,22328,5634,6320,19556,56308,70429,0,15
103,19556,19606,5592,5520,19628,56258,70359,0,13
104,19628,18503,5551,5325,19854,57383,70134,0,12
105,19854,19958,5728,5495,20087,57279,69901,0,12
106,20087,20724,5628,5754,19961,56642,70028,0,11
107,19961,20658,5599,5747,19813,55945,70177,0,10
108,19813,19100,5690,5491,20012,56658,69981,0,7
109,20012,19768,5591,5658,19945,56902,70049,0,6
110,19945,18640,5553,5293,20205,58207,69789,0,6
111,20205,20835,5560,5800,19965,57577,70030,0,5
112,19965,18925,5608,5323,20250,58617,69745,0,5
113,20250,20841,5480,6011,19719,58026,70276,0,5
114,19719,20651,5580,5506,19793,57094,70202,0,5
115,19793,19603,5590,5406,19977,57284,70018,0,5
116,19977,20355,5601,5751,19827,56906,70169,0,4
117,19827,20485,5566,5672,19721,56248,70275,0,4
118,19721,19258,5644,5594,19771,56711,70225,0,4
119,19771,18277,5636,5251,20156,58205,69840,0,4
120,20156,19114,5517,5309,20364,59247,69632,0,4
121,20364,21246,5437,5918,19883,58365,70114,0,3
122,19883,20635,5593,5522,19954,57613,70044,0,2
123,19954,21276,5634,5928,19660,56291,70339,0,1
124,19660,17215,5711,5019,20352,58736,69647,0,1
125,20352,21478,5435,5952,19835,57610,70164,0,1
126,19835,20406,5555,5683,19707,57039,70292,0,1
127,19707,19557,5555,5379,19883,57189,70117,0,0
128,19883,20080,5611,5600,19894,56992,70106,0,0
129,19894,17753,5612,5020,20486,59133,69514,0,0
130,20486,21142,5665,5790,20361,58477,69639,0,0
131,20361,20064,5688,5716,20333,58774,69667,0,0
132,20333,22371,5514,6241,19606,56736,70394,0,0
133,19606,21178,5617,5849,19374,55164,70626,0,0
134,19374,20347,5831,5892,19313,54191,70687,0,0
135,19313,18088,5556,5163,19706,55416,70294,0,0
136,19706,19143,5503,5443,19766,55979,70234,0,0
137,19766,18656,5539,5241,20064,57089,69936,0,0
138,20064,20418,5596,5830,19830,56735,70170,0,0
139,19830,18101,5645,5298,20177,58464,69823,0,0
140,20177,20722,5499,5719,19957,57919,70043,0,0
141,19957,20635,5674,5820,19811,57241,70189,0,0
142,19811,20594,5650,5739,19722,56458,70278,0,0
143,19722,19952,5643,5636,19729,56228,70271,0,0
144,19729,19290,5503,5495,19737,56667,70263,0,0
145,19737,19733,5582,5593,19726,56671,70274,0,0
146,19726,19929,5629,5535,19820,56468,70180,0,0
147,19820,19968,5694,5520,19994,56320,70006,0,0
148,19994,19879,5626,5733,19887,56435,70113,0,0
149,19887,20353,5571,5717,19741,55969,70259,0,0
150,19741,19936,5652,5692,19701,55774,70299,0,0
151,19701,19397,5569,5602,19668,56078,70332,0,0
152,19668,19123,5501,5318,19851,56623,70149,0,0
153,19851,18472,5596,5207,20240,58002,69760,0,0
154,20240,20604,5509,5835,19914,57638,70086,0,0
155,19914,18514,5453,5358,20009,59038,69991,0,0
156,20009,19570,5573,5441,20141,59477,69859,0,0
157,20141,21018,5539,5871,19809,58600,70191,0,0
158,19809,20532,5536,5553,19792,57877,70208,0,0
159,19792,21354,5559,6022,19329,56315,70671,0,0
160,19329,17869,5658,4940,20047,57775,69953,0,0
161,20047,20697,5548,5707,19888,57125,70112,0,0
162,19888,20677,5529,5719,19698,56336,70302,0,0
163,19698,19752,5592,5593,19697,56282,70303,0,0
164,19697,19774,5684,5531,19850,56205,70150,0,0
165,19850,20222,5626,5744,19732,55833,70268,0,0
166,19732,21086,5711,6006,19437,54479,70563,0,0
167,19437,19268,5600,5608,19429,54648,70571,0,0
168,19429,19828,5579,5673,19335,54249,70665,0,0
169,19335,16739,5514,4842,20007,56845,69993,0,0
170,20007,20935,5598,5981,19624,55917,70376,0,0
171,19624,20283,5561,5490,19695,55258,70305,0,0
172,19695,18867,5534,5346,19883,56086,70117,0,0
173,19883,20224,5548,5716,19715,55745,70285,0,0
174,19715,18688,5633,5593,19755,56772,70245,0,0
175,19755,18758,5598,5203,20150,57769,69850,0,0
176,20150,21138,5511,5874,19787,56781,70213,0,0
177,19787,18293,5602,5227,20162,58275,69838,0,0
178,20162,20966,5467,5811,19818,57471,70182,0,0
179,19818,20110,5563,5590,19791,57179,70209,0,0
180,19791,20551,5709,5908,19592,56419,70408,0,0
181,19592,19170,5502,5301,19793,56841,70207,0,0
182,19793,19583,5570,5426,19937,57051,70063,0,0
183,19937,20524,5536,5680,19793,56464,70207,0,0
184,19793,19955,5524,5679,19638,56302,70362,0,0
185,19638,20766,5791,5855,19574,55174,70426,0,0
186,19574,19052,5698,5465,19807,55696,70193,0,0
187,19807,18833,5575,5436,19946,56670,70054,0,0
188,19946,19269,5514,5537,19923,57347,70077,0,0
189,19923,20194,5565,5647,19841,57076,70159,0,0
190,19841,19162,5502,5381,19962,57755,70038,0,0
191,19962,21158,5592,5888,19666,56559,70334,0,0
192,19666,19585,5665,5614,19717,56640,70283,0,0
193,19717,18329,5519,5285,19951,58028,70049,0,0
194,19951,18465,5636,5220,20367,59514,69633,0,0
195,20367,21604,5565,5973,19959,58277,70041,0,0
196,19959,20277,5530,5619,19870,57959,70130,0,0
197,19870,20798,5702,5588,19984,57031,70016,0,0
198,19984,21125,5574,5955,19603,55890,70397,0,0
199,19603,17878,5652,5084,20171,57615,69829,0,0
200,20171,19458,5598,5683,20086,58328,69914,0,0
201,20086,20591,5646,5684,20048,57823,69952,0,0
202,20048,20676,5623,5766,19905,57195,70095,0,0
203,19905,19951,5515,5605,19815,57149,70185,0,0
204,19815,19061,5549,5402,19962,57903,70038,0,0
205,19962,20772,5408,5744,19626,57093,70374,0,0
206,19626,18787,5738,5396,19968,57932,70032,0,0
207,19968,20692,5624,5614,19978,57208,70022,0,0
208,19978,21230,5562,5992,19548,55956,70452,0,0
209,19548,19562,5818,5714,19652,55942,70348,0,0
210,19652,19223,5560,5512,19700,56371,70300,0,0
211,19700,19972,5705,5631,19774,56099,70226,0,0
212,19774,18355,5577,5373,19978,57518,70022,0,0
213,19978,17911,5461,5103,20336,59585,69664,0,0
214,20336,21561,5523,6002,19857,58360,70143,0,0
215,19857,20422,5575,5684,19748,57795,70252,0,0
216,19748,19963,5541,5499,19790,57580,70210,0,0
217,19790,19846,5486,5440,19836,57524,70164,0,0
218,19836,19544,5582,5459,19959,57816,70041,0,0
219,19959,20766,5564,5687,19836,57009,70164,0,0
220,19836,19561,5604,5531,19909,57284,70091,0,0
221,19909,21782,5570,6073,19406,55411,70594,0,0
222,19406,18120,5701,5232,19875,56697,70125,0,0
223,19875,19656,5695,5651,19919,56916,70081,0,0
224,19919,21107,5599,5933,19585,55728,70415,0,0
225,19585,17582,5688,5211,20062,57731,69938,0,0
226,20062,20946,5687,5963,19786,56847,70214,0,0
227,19786,19737,5477,5438,19825,56896,70175,0,0
228,19825,19047,5704,5474,20055,57674,69945,0,0
229,20055,20738,5460,5831,19684,56991,70316,0,0
230,19684,20336,5678,5651,19711,56339,70289,0,0
231,19711,19552,5585,5412,19884,56498,70116,0,0
232,19884,19531,5526,5513,19897,56851,70103,0,0
233,19897,19266,5554,5433,20018,57482,69982,0,0
234,20018,21634,5451,5846,19623,55866,70377,0,0
235,19623,19169,5631,5457,19797,56320,70203,0,0
236,19797,18219,5645,5236,20206,57898,69794,0,0
237,20206,20169,5550,5674,20082,57935,69918,0,0
238,20082,20575,5642,5891,19833,57442,70167,0,0
239,19833,19206,5545,5371,20007,58069,69993,0,0
240,20007,18714,5747,5350,20404,59362,69596,0,0
241,20404,21431,5520,5938,19986,58335,70014,0,0
242,19986,21680,5634,6091,19529,56641,70471,0,0
243,19529,19717,5776,5509,19796,56453,70204,0,0
244,19796,18830,5479,5176,20099,57419,69901,0,0
245,20099,20845,5562,5971,19690,56673,70310,0,0
246,19690,20254,5569,5593,19666,56109,70334,0,0
247,19666,17765,5723,5157,20232,58010,69768,0,0
248,20232,20512,5593,5751,20074,57730,69926,0,0
249,20074,21870,5619,6009,19684,55934,70316,0,0
250,19684,20474,5611,5702,19593,55144,70407,0,0
251,19593,19680,5562,5520,19635,55057,70365,0,0
252,19635,18707,5568,5524,19679,55985,70321,0,0
253,19679,19786,5611,5627,19663,55878,70337,0,0
254,19663,18132,5598,5203,20058,57409,69942,0,0
255,20058,22339,5459,6147,19370,55128,70630,0,0
256,19370,17422,5707,5099,19978,57076,70022,0,0
