Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,1097,1350,2,14,1085,108481,16863,0,72052
101,1085,2050,0,20,1065,107516,16883,0,72052
102,1065,2208,0,22,1043,106373,16905,0,72052
103,1043,3205,1,32,1012,104211,16937,0,72051
104,1012,2444,1,23,990,102779,16960,0,72050
105,990,2419,3,23,970,101350,16982,0,72048
106,970,3357,1,32,939,98963,17013,0,72048
107,939,2989,0,28,911,96913,17041,0,72048
108,911,1560,1,14,898,96264,17055,0,72047
109,898,2034,1,19,880,95128,17073,0,72047
110,880,1814,0,17,863,94194,17090,0,72047
111,863,1716,3,16,850,93341,17105,0,72045
112,850,1955,2,17,835,92236,17122,0,72043
113,835,1384,2,12,825,91687,17134,0,72041
114,825,1618,4,14,815,90894,17146,0,72039
115,815,3006,0,27,788,88703,17173,0,72039
116,788,2247,1,19,770,87244,17191,0,72039
117,770,1861,1,16,755,86153,17207,0,72038
118,755,1938,1,18,738,84970,17225,0,72037
119,738,1575,1,13,726,84133,17238,0,72036
120,726,2600,1,22,705,82259,17259,0,72036
121,705,2026,1,19,687,80938,17278,0,72035
122,687,750,1,6,682,80875,17283,0,72035
123,682,1048,1,10,673,80509,17293,0,72034
124,673,2181,0,19,654,79001,17312,0,72034
125,654,2405,0,19,635,77250,17331,0,72034
126,635,1809,1,15,621,76076,17346,0,72033
127,621,1240,2,11,612,75457,17357,0,72031
128,612,2430,0,19,593,73639,17376,0,72031
129,593,1343,1,11,583,72889,17387,0,72030
130,583,1853,2,14,571,71619,17400,0,72029
131,571,1452,1,12,560,70738,17412,0,72028
132,560,1624,1,12,549,69674,17423,0,72028
133,549,1753,0,14,535,68470,17437,0,72028
134,535,1428,2,12,525,67577,17449,0,72026
135,525,1247,0,9,516,66855,17458,0,72026
136,516,1113,0,8,508,66258,17466,0,72026
137,508,864,2,7,503,65902,17472,0,72025
138,503,1127,0,9,494,65278,17481,0,72025
139,494,1726,1,13,482,64046,17493,0,72025
140,482,1434,0,10,472,63094,17503,0,72025
141,472,437,2,3,471,63129,17505,0,72024
142,471,885,1,7,465,62715,17512,0,72023
143,465,1317,1,10,456,61863,17522,0,72022
144,456,1430,1,11,446,60889,17533,0,72021
145,446,439,1,3,444,60896,17536,0,72020
146,444,778,1,6,439,60562,17542,0,72019
147,439,1787,1,12,428,59214,17554,0,72018
148,428,511,2,6,424,59131,17559,0,72017
149,424,508,1,5,420,59047,17564,0,72016
150,420,782,0,5,415,58685,17569,0,72016
151,415,1319,0,10,405,57781,17579,0,72016
152,405,1285,2,11,396,56901,17589,0,72015
153,396,884,0,7,389,56413,17596,0,72015
154,389,476,1,4,386,56326,17600,0,72014
155,386,784,1,5,382,55928,17605,0,72013
156,382,964,5,7,380,55346,17611,0,72009
157,380,1485,2,10,372,54241,17621,0,72007
158,372,958,2,6,368,53655,17626,0,72006
159,368,1192,1,9,360,52831,17635,0,72005
160,360,651,2,4,358,52540,17639,0,72003
161,358,2336,2,14,346,50562,17653,0,72001
162,346,1813,0,11,335,49095,17664,0,72001
163,335,1841,0,12,323,47589,17676,0,72001
164,323,798,0,6,317,47114,17682,0,72001
165,317,1292,0,8,309,46139,17690,0,72001
166,309,1219,2,8,303,45229,17698,0,71999
167,303,1600,1,12,292,43932,17710,0,71998
168,292,173,1,1,292,44051,17711,0,71997
169,292,697,3,6,289,43646,17717,0,71994
170,289,346,1,2,288,43589,17719,0,71993
171,288,1042,3,6,285,42835,17725,0,71990
172,285,1225,0,7,278,41895,17732,0,71990
173,278,1122,0,7,271,41051,17739,0,71990
174,271,888,0,5,266,40434,17744,0,71990
175,266,1083,0,7,259,39617,17751,0,71990
176,259,427,2,3,258,39449,17754,0,71988
177,258,1281,0,7,251,38426,17761,0,71988
178,251,1094,0,6,245,37583,17767,0,71988
179,245,398,1,3,243,37430,17769,0,71988
180,243,935,2,6,239,36738,17774,0,71987
181,239,744,0,5,234,36233,17779,0,71987
182,234,1851,0,11,223,34616,17790,0,71987
183,223,690,0,4,219,34149,17794,0,71987
184,219,646,0,5,214,33722,17799,0,71987
185,214,672,1,5,210,33264,17804,0,71986
186,210,585,1,4,207,32889,17808,0,71985
187,207,433,3,3,207,32663,17811,0,71982
188,207,954,1,5,203,31916,17816,0,71981
189,203,809,2,6,199,31310,17821,0,71980
190,199,780,0,5,194,30729,17826,0,71980
191,194,386,1,2,193,30537,17828,0,71979
192,193,1169,2,7,188,29561,17835,0,71977
193,188,1514,2,10,180,28235,17845,0,71975
194,180,779,0,4,176,27636,17849,0,71975
195,176,844,0,5,171,26968,17854,0,71975
196,171,498,1,4,168,26641,17858,0,71974
197,168,599,0,3,165,26210,17861,0,71974
198,165,198,0,1,164,26177,17862,0,71974
199,164,1143,0,6,158,25198,17868,0,71974
200,158,608,4,3,159,24748,17870,0,71971
201,159,649,2,4,157,24258,17872,0,71971
202,157,819,0,4,153,23596,17876,0,71971
203,153,443,1,3,151,23306,17879,0,71970
204,151,46,2,2,151,23411,17880,0,71969
205,151,547,2,4,149,23015,17883,0,71968
206,149,210,5,1,153,22954,17883,0,71964
207,153,1471,1,8,146,21636,17891,0,71963
208,146,681,0,4,142,21101,17895,0,71963
209,142,0,1,0,143,21243,17895,0,71962
210,143,0,1,0,144,21386,17895,0,71961
211,144,429,1,2,143,21101,17896,0,71961
212,143,486,1,3,141,20758,17898,0,71961
213,141,867,1,4,138,20032,17902,0,71960
214,138,459,0,3,135,19711,17905,0,71960
215,135,215,2,1,136,19631,17906,0,71958
216,136,36,2,1,137,19731,17905,0,71958
217,137,365,0,3,134,19503,17908,0,71958
218,134,224,1,1,134,19413,17909,0,71957
219,134,663,0,3,131,18884,17912,0,71957
220,131,674,1,3,129,18341,17915,0,71956
221,129,723,0,4,125,17747,17919,0,71956
222,125,327,2,2,125,17545,17920,0,71955
223,125,265,0,3,122,17405,17923,0,71955
224,122,528,0,3,119,16999,17926,0,71955
225,119,232,0,1,118,16886,17927,0,71955
226,118,151,1,2,117,16853,17928,0,71955
227,117,229,1,3,115,16741,17931,0,71954
228,115,15,0,1,114,16841,17932,0,71954
229,114,239,2,1,115,16716,17933,0,71952
230,115,1177,0,6,109,15654,17939,0,71952
231,109,463,1,2,108,15300,17940,0,71952
232,108,234,1,1,108,15174,17941,0,71951
233,108,298,1,2,107,14984,17942,0,71951
234,107,861,4,4,107,14230,17945,0,71948
235,107,478,2,3,106,13859,17948,0,71946
236,106,798,0,4,102,13167,17952,0,71946
237,102,486,1,2,101,12783,17954,0,71945
238,101,0,1,0,102,12884,17954,0,71944
239,102,0,2,0,104,12986,17953,0,71943
240,104,600,1,3,102,12490,17955,0,71943
241,102,726,0,3,99,11866,17958,0,71943
242,99,0,0,0,99,11965,17958,0,71943
243,99,43,1,1,99,12021,17958,0,71943
244,99,248,0,1,98,11872,17959,0,71943
245,98,250,1,1,98,11720,17960,0,71942
246,98,146,2,2,98,11672,17962,0,71940
247,98,496,3,2,99,11274,17964,0,71937
248,99,32,1,1,99,11341,17965,0,71936
249,99,249,2,1,100,11191,17965,0,71935
250,100,0,1,0,101,11291,17964,0,71935
251,101,87,0,4,97,11305,17968,0,71935
252,97,439,0,3,94,10963,17971,0,71935
253,94,350,1,4,91,10707,17975,0,71934
254,91,5,1,1,91,10793,17976,0,71933
255,91,775,2,4,89,10109,17980,0,71931
256,89,56,2,2,89,10142,17982,0,71929
257,89,322,2,4,87,9909,17985,0,71928
258,87,57,1,1,87,9939,17985,0,71928
259,87,282,0,2,85,9744,17987,0,71928
260,85,0,1,0,86,9829,17987,0,71927
261,86,0,1,1,86,9915,17988,0,71926
262,86,106,0,2,84,9895,17990,0,71926
263,84,24,0,1,83,9955,17991,0,71926
264,83,362,0,2,81,9676,17993,0,71926
265,81,0,0,0,81,9757,17993,0,71926
266,81,63,0,1,80,9775,17994,0,71926
267,80,0,0,0,80,9855,17994,0,71926
268,80,545,2,2,80,9390,17995,0,71925
269,80,546,0,5,75,8924,18000,0,71925
270,75,406,2,3,74,8593,18002,0,71924
271,74,1,0,1,73,8666,18003,0,71924
272,73,290,0,2,71,8449,18005,0,71924
273,71,342,2,2,71,8178,18006,0,71923
274,71,245,0,2,69,8004,18008,0,71923
275,69,318,1,2,68,7755,18010,0,71922
276,68,581,0,3,65,7242,18013,0,71922
277,65,340,1,2,64,6967,18015,0,71921
278,64,0,1,0,65,7031,18015,0,71920
279,65,456,1,2,64,6640,18017,0,71919
280,64,46,0,1,63,6658,18018,0,71919
281,63,71,0,2,61,6650,18020,0,71919
282,61,0,1,0,62,6711,18020,0,71918
283,62,78,0,1,61,6695,18021,0,71918
284,61,58,1,2,60,6698,18022,0,71918
285,60,366,0,2,58,6392,18024,0,71918
286,58,288,0,1,57,6162,18025,0,71918
287,57,185,2,2,57,6034,18027,0,71916
288,57,32,4,1,60,6059,18027,0,71913
289,60,0,2,1,61,6119,18028,0,71911
290,61,61,1,2,60,6119,18030,0,71910
291,60,13,0,1,59,6166,18031,0,71910
292,59,0,5,0,64,6225,18029,0,71907
293,64,298,2,1,65,5991,18029,0,71906
294,65,0,0,0,65,6056,18029,0,71906
295,65,0,1,0,66,6121,18029,0,71905
296,66,0,2,0,68,6187,18028,0,71904
297,68,30,0,3,65,6225,18031,0,71904
298,65,73,2,2,65,6217,18033,0,71902
299,65,7,0,1,64,6275,18034,0,71902
300,64,200,1,2,63,6139,18036,0,71901
301,63,370,2,3,62,5832,18038,0,71900
302,62,225,1,5,58,5669,18043,0,71899
303,58,163,0,3,55,5564,18046,0,71899
304,55,31,1,2,54,5588,18048,0,71898
305,54,217,2,2,54,5425,18050,0,71896
306,54,50,1,2,53,5429,18052,0,71895
307,53,19,0,1,52,5463,18053,0,71895
