Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,30642,14152,4759,2248,33153,149252,56825,0,22
101,33153,23886,4665,3765,34053,158519,55927,0,20
102,34053,26702,4437,4065,34425,165870,55555,0,20
103,34425,44652,4419,6488,32356,155643,57625,0,19
104,32356,45414,4731,6515,30572,142585,59412,0,16
105,30572,33014,4748,4979,30341,140143,59643,0,16
106,30341,39804,4696,5788,29249,130680,60736,0,15
107,29249,15006,4788,2314,31723,144923,58263,0,14
108,31723,44113,4613,6400,29936,132533,60052,0,12
109,29936,22096,4915,3163,31688,140373,58300,0,12
110,31688,34560,4646,4984,31350,137501,58640,0,10
111,31350,19373,4616,3107,32859,149478,57131,0,10
112,32859,45426,4664,6673,30850,136911,59141,0,9
113,30850,10688,4759,1902,33707,157073,56285,0,8
114,33707,42620,4529,6586,31650,148160,58343,0,7
115,31650,25407,4544,3944,32250,154403,57743,0,7
116,32250,50834,4462,7074,29638,135819,60356,0,6
117,29638,26038,4828,3552,30914,139419,59081,0,5
118,30914,23765,4808,3648,32074,146568,57923,0,3
119,32074,29765,4604,4572,32106,148877,57891,0,3
120,32106,28983,4599,4371,32334,152000,57664,0,2
121,32334,30426,4536,4633,32237,153908,57761,0,2
122,32237,46869,4577,6281,30533,139276,59465,0,2
123,30533,12954,4878,2120,33291,156855,56708,0,1
124,33291,37939,4490,5543,32238,152207,57761,0,1
125,32238,34554,4593,4993,31838,149891,58161,0,1
126,31838,26599,4590,4083,32345,155130,57654,0,1
127,32345,38849,4658,5608,31395,148626,58604,0,1
128,31395,31407,4764,4421,31738,148614,58261,0,1
129,31738,51261,4733,7320,29151,129091,60848,0,1
130,29151,22886,4798,3282,30667,135356,59332,0,1
131,30667,31216,4714,4662,30719,134807,59280,0,1
132,30719,35363,4663,5043,30339,130163,59660,0,1
133,30339,15552,4770,2364,32745,144950,57254,0,1
134,32745,36572,4655,5409,31991,141123,58008,0,1
135,31991,29364,4718,4768,31941,143750,58058,0,1
136,31941,21960,4572,3459,33054,153731,56945,0,1
137,33054,36725,4608,5492,32170,150060,57829,0,1
138,32170,34365,4704,5227,31647,147865,58352,0,1
139,31647,36718,4607,5341,30913,142794,59086,0,1
140,30913,43465,4790,6450,29253,130242,60746,0,1
141,29253,29306,4766,4356,29663,130189,60336,0,1
142,29663,43599,4894,6763,27794,116253,62205,0,1
143,27794,8858,4970,1616,31148,135189,58851,0,1
144,31148,25525,4630,3859,31919,140812,58080,0,1
145,31919,12298,4593,1962,34550,160433,55449,0,1
146,34550,25469,4430,3711,35269,169514,54730,0,1
147,35269,38412,4338,5459,34148,166371,55851,0,1
148,34148,29184,4471,4299,34320,171335,55679,0,1
149,34320,58013,4307,7955,30672,147642,59327,0,1
150,30672,25885,4818,3691,31799,152429,58200,0,1
151,31799,59366,4716,8966,27549,124862,62450,0,1
152,27549,25136,5018,3779,28788,127275,61211,0,1
153,28788,30559,4879,4268,29399,125504,60600,0,1
154,29399,12946,4840,1923,32316,141957,57683,0,1
155,32316,34754,4637,5164,31789,139519,58210,0,1
156,31789,27910,4702,4177,32314,143398,57686,0,0
157,32314,27911,4678,4076,32916,147801,57084,0,0
158,32916,16916,4524,2698,34742,163801,55258,0,0
159,34742,41186,4395,6263,32874,157357,57126,0,0
160,32874,23510,4571,3734,33711,166721,56289,0,0
161,33711,47336,4503,6737,31477,153096,58523,0,0
162,31477,44785,4728,6858,29347,139788,60653,0,0
163,29347,32477,4857,4618,29586,136658,60414,0,0
164,29586,20536,4779,3197,31168,145708,58832,0,0
165,31168,25034,4586,3557,32197,151842,57803,0,0
166,32197,42695,4681,5353,31525,141344,58475,0,0
167,31525,26967,4645,3819,32351,145902,57649,0,0
168,32351,21233,4524,3364,33511,157020,56489,0,0
169,33511,50298,4587,7405,30693,140233,59307,0,0
170,30693,24715,4766,3714,31745,146211,58255,0,0
171,31745,30884,4638,4554,31829,147072,58171,0,0
172,31829,32958,4581,4912,31498,145943,58502,0,0
173,31498,32834,4719,5045,31172,144607,58828,0,0
174,31172,21740,4817,3227,32762,154039,57238,0,0
175,32762,51344,4642,7387,30017,135457,59983,0,0
176,30017,13081,4878,2209,32686,152393,57314,0,0
177,32686,34725,4562,4795,32453,150354,57547,0,0
178,32453,17169,4578,2766,34265,165638,55735,0,0
179,34265,32300,4508,4684,34089,167603,55911,0,0
180,34089,55712,4502,7850,30741,145980,59259,0,0
