Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,67391.413,50228.544,2347,1679,63239,1317792.09,18896,160135.596,7865
101,67400.068,111764.193,2201,3722,61718,1273427.965,20624,207260.199,7658
102,67667.051,89430.577,2733,2983,61468,1251664.439,21065,213480.24,7467
103,67334.703,82340.79,2702,2781,61389,1236658.351,21341,213438.604,7270
104,67340.993,54298.35,2769,1815,62343,1249700.994,20566,187395.319,7091
105,67288.049,38132.471,2493,1207,63629,1278856.573,19445,158469.569,6926
106,67631.916,61292.212,2151,1961,63819,1285196.277,19413,161759.357,6768
107,68101.558,52343.892,2163,1801,64181,1300953.943,19223,154149.899,6596
108,68358.883,72373.215,2159,2278,64062,1296939.612,19519,166269.851,6419
109,68693.502,69299.747,2172,2375,63859,1296333.368,19896,170329.12,6245
110,68662.022,28769.638,2336,1145,65050,1336225.752,18870,135961.682,6080
111,68348.995,72289.036,1928,2342,64636,1332285.71,19436,157734.692,5928
112,68762.238,82498.907,2047,2692,63991,1318549.041,20220,179074.097,5789
113,69126.01,42253.885,2406,1503,64894,1345421.166,19475,152980.097,5631
114,68590.349,58490.684,1964,2061,64797,1355520.831,19688,157056.563,5515
115,68811.893,68680.765,2116,2325,64588,1355651.959,20046,167029.555,5366
116,69028.396,63009.149,2216,2298,64506,1361671.207,20259,167071.265,5235
117,68843.41,72943.309,2193,2494,64205,1357571.307,20685,176976.431,5110
118,68889.322,86348.329,2370,2911,63664,1340112.3,21374,194833.388,4962
119,69090.904,69846.143,2545,2298,63911,1339357.061,21242,189369.441,4847
120,69091.578,101006.374,2517,3394,63034,1307442.265,22243,214713.035,4723
121,68901.383,59017.91,2722,2077,63679,1317325.739,21718,193551.402,4603
122,68816.825,84581.793,2535,2914,63300,1301560.77,22226,204079.453,4474
123,68900.73,96980.785,2649,3319,62630,1273480.715,23007,220547.647,4363
124,68589.224,54938.717,2778,1917,63491,1287131.223,22272,194304.708,4237
125,68631.039,106775.365,2581,3670,62402,1248986.897,23462,224711.716,4136
126,68328.571,72287.518,2723,2411,62714,1245027.95,23243,213960.169,4043
127,68066.617,60928.555,2552,2136,63130,1252166.012,22931,199226.299,3939
128,68162.924,91690.728,2557,3244,62443,1228638.208,23722,216529.005,3835
129,68030.989,73072.027,2691,2502,62632,1223597.17,23620,210349.03,3748
130,68144.744,66881.254,2676,2413,62895,1224860.66,23453,199892.56,3652
131,67815.651,43662.279,2517,1551,63861,1249014.032,22565,174913.5,3574
132,67920.945,75863.025,2230,2542,63549,1241071.952,22975,189159.368,3476
133,68477.087,49566.314,2441,1746,64244,1259982.724,22355,170500.334,3401
134,68453.648,78567.467,2240,2782,63702,1249868.904,22977,186274.194,3321
135,68411.865,74363.716,2367,2384,63685,1243917.053,23072,192185.338,3243
136,68687.024,73384.954,2317,2475,63527,1239219.124,23289,193995.044,3184
137,68573.401,49880.23,2454,1790,64191,1257912.294,22693,174070.142,3116
