Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,24198,101,65,2,24261,2138773,606,0,65133
101,24261,1449,60,15,24306,2161585,621,0,65073
102,24306,606,68,7,24367,2185285,627,0,65006
103,24367,854,70,9,24428,2208798,636,0,64936
104,24428,458,72,5,24495,2232768,638,0,64867
105,24495,322,65,3,24557,2256941,641,0,64802
106,24557,614,64,7,24614,2280884,647,0,64739
107,24614,331,59,4,24669,2305167,651,0,64680
108,24669,1277,75,15,24729,2328559,665,0,64606
109,24729,481,62,6,24785,2352807,671,0,64544
110,24785,225,60,2,24843,2377367,673,0,64484
111,24843,0,68,0,24911,2402210,673,0,64416
112,24911,1305,75,16,24970,2425816,688,0,64342
113,24970,1532,71,15,25026,2449254,702,0,64272
114,25026,760,64,7,25083,2473520,709,0,64208
115,25083,1456,59,16,25126,2497147,725,0,64149
116,25126,1795,57,20,25163,2520478,745,0,64092
117,25163,1258,55,15,25203,2544383,759,0,64038
118,25203,1693,73,17,25259,2567893,776,0,63965
119,25259,609,57,5,25311,2592543,778,0,63911
120,25311,1458,66,13,25364,2616396,791,0,63845
121,25364,2389,70,23,25411,2639371,814,0,63775
122,25411,1725,72,16,25467,2663057,829,0,63704
123,25467,2302,54,22,25499,2686222,851,0,63650
124,25499,510,66,4,25561,2711211,855,0,63584
125,25561,673,62,6,25617,2736099,861,0,63522
126,25617,1319,61,11,25667,2760397,871,0,63462
127,25667,130,66,1,25732,2785934,871,0,63397
128,25732,994,82,10,25804,2810672,879,0,63317
129,25804,600,46,7,25843,2835876,886,0,63271
130,25843,277,70,2,25911,2861442,888,0,63201
131,25911,904,61,7,25965,2886449,893,0,63142
132,25965,1202,66,12,26019,2911212,904,0,63077
133,26019,1372,91,13,26097,2935859,917,0,62986
134,26097,2544,69,22,26144,2959412,939,0,62917
135,26144,135,40,1,26183,2985421,940,0,62877
136,26183,2108,79,16,26246,3009496,952,0,62802
137,26246,3576,51,30,26267,3032166,981,0,62752
138,26267,980,77,7,26337,3057453,985,0,62678
139,26337,2031,65,16,26386,3081759,1001,0,62613
140,26386,4127,77,33,26430,3104018,1034,0,62536
141,26430,932,74,8,26496,3129516,1040,0,62464
142,26496,1631,62,14,26544,3154381,1054,0,62402
143,26544,1964,56,16,26584,3178961,1070,0,62346
144,26584,860,65,8,26641,3204685,1076,0,62283
145,26641,163,55,2,26694,3231163,1076,0,62230
