Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,45587,0,508,0,45587,1524843.075,17979,0,26434
101,46082,445.23,495,20,46062,1570479.845,17796,400.707,26142
102,46551.922,0,479,0,46541,1617031.768,17580,29.148,25879
103,47020.448,195,479,5,47015,1663857.216,17394,177.967,25591
104,47450.63,0,426,0,47441,1711307.846,17218,8.167,25341
105,47847.004,0,406,0,47847,1759154.85,17054,0.813,25099
106,48248,0,401,0,48248,1807402.85,16903,0.081,24849
107,48653,0,405,0,48653,1856055.85,16739,0.008,24608
108,49085,0,432,0,49085,1905140.85,16563,0.001,24352
109,49501,0,416,0,49501,1954641.85,16388,0,24111
110,49911,0,410,0,49911,2004552.85,16235,0,23854
111,50341,0,430,0,50341,2054893.85,16067,0,23592
112,50714,0,373,0,50714,2105607.85,15921,0,23365
113,51144,0,430,0,51144,2156751.85,15750,0,23106
114,51564,0,420,0,51564,2208315.85,15599,0,22837
115,51974,0,410,0,51974,2260289.85,15410,0,22616
116,52351,0,377,0,52351,2312640.85,15277,0,22372
117,52714,0,363,0,52714,2365354.85,15121,0,22165
118,53105,0,391,0,53105,2418459.85,14958,0,21937
119,53493,408.48,388,11,53482,2471544.37,14826,367.632,21692
120,53849.459,0,356,0,53838,2525393.828,14688,25.304,21474
121,54218.354,20429.772,380,302,53916,2559182.411,14819,18388.971,21265
122,55905.772,828.99,552,23,54445,2614259.193,14524,1147.216,21031
123,54784.515,297792.304,314,5020,49739,2371251.404,19397,268102.28,20864
124,71243.076,223587.153,2988,3619,49108,2218907.327,20235,209522.589,20657
125,65831.658,0,2399,0,51507,2284738.985,18061,6627.601,20432
126,52009.472,12504.106,467,271,51703,2324244.351,18054,11880.983,20243
127,52815.571,0,488,0,52191,2377059.922,17768,563.528,20041
128,52568.851,105.1,375,3,52563,2429523.672,17593,148.092,19844
129,52941.05,0,378,0,52941,2482464.722,17417,14.759,19642
130,53319.01,0,378,0,53319,2535783.732,17234,1.466,19447
131,53668,212.603,349,7,53661,2589239.129,17088,191.489,19251
132,54061.96,0,388,0,54049,2643301.09,16905,6.189,19046
133,54390,0,341,0,54390,2697691.09,16740,0.619,18870
134,54740,252143.444,350,4232,50508,2500287.645,20806,226929.162,18686
135,68239.4,0,2557,0,53065,2568527.045,18434,7518.516,18501
136,53617.681,0,514,0,53579,2622144.727,18155,713.17,18266
137,53977.927,243126.768,398,3543,50434,2432995.885,21495,218884.482,18071
138,69186.598,1218086.748,2481,21641,31274,1284095.735,40865,1101894.924,17861
139,110586.646,5.829,11250,1,42523,1394676.552,29798,42132.092,17679
140,43701.037,0,922,0,43445,1438377.589,29048,3957.173,17507
141,43946.103,0,496,0,43941,1482323.691,28741,390.615,17318
142,44364.383,0,423,0,44364,1526688.074,28489,38.678,17147
143,44797.041,0,433,0,44797,1571485.115,28221,3.827,16982
144,45259.004,0,462,0,45259,1616744.119,27939,0.379,16802
145,45700,0,441,0,45700,1662444.12,27652,0.037,16648
146,46145,0,445,0,46145,1708589.12,27368,0.004,16487
147,46563,0,418,0,46563,1755152.12,27112,0,16325
148,47017,0,454,0,47017,1802169.12,26814,0,16169
149,47420,0,403,0,47420,1849589.12,26566,0,16014
150,47860,0,440,0,47860,1897449.12,26297,0,15843
151,48276,0,416,0,48276,1945725.12,26032,0,15692
152,48704,73.545,428,5,48699,1994355.575,25736,66.19,15565
153,49115.624,0,415,0,49114,2043471.199,25480,4.995,15406
154,49532.179,24.23,418,1,49531,2092979.148,25213,22.127,15256
155,49955,0,424,0,49955,2142934.148,24945,2.213,15100
156,50341,164667.021,386,2013,48328,2028608.127,26725,148200.54,14947
157,62278.589,382936.675,1755,5872,44211,1707950.041,30971,347267.473,14818
158,72436.917,0,3863,0,48074,1780386.958,27246,10363.83,14680
159,48667.456,416613.378,528,6487,42115,1412441.037,33359,375922.966,14526
160,71839.625,0,4163,0,46278,1484280.663,29354,12030.671,14368
161,46933.675,0,571,0,46849,1531214.337,28923,1118.392,14228
162,47258.598,0,408,0,47257,1578472.935,28636,110.241,14107
163,47708.078,0,451,0,47708,1626181.013,28334,10.946,13958
164,48139.01,0,431,0,48139,1674320.024,28065,1.084,13796
165,48564.001,0,425,0,48564,1722884.025,27770,0.107,13666
166,49007,110361.25,443,1617,47390,1661529.775,29100,99325.136,13510
167,56159.982,0,1380,0,48770,1717689.757,27861,2542.531,13369
168,49213.056,112.836,429,6,49193,1766789.977,27562,341.75,13245
169,49621.118,0,426,0,49619,1816411.095,27273,32.057,13108
170,49990.135,0,371,0,49990,1866401.23,27031,3.071,12979
171,50376.003,1,386,1,50375,1916776.233,26767,1.204,12858
172,50796,0,421,0,50796,1967572.233,26482,0.12,12722
173,51153,0,357,0,51153,2018725.233,26254,0.012,12593
174,51474,0,321,0,51474,2070199.233,26036,0.001,12490
175,51885,0,411,0,51885,2122084.233,25748,0,12367
176,52269,0,384,0,52269,2174353.233,25480,0,12251
177,52639,0,370,0,52639,2226992.233,25243,0,12118
178,53019,0,380,0,53019,2280011.233,24994,0,11987
179,53375,0,356,0,53375,2333386.233,24749,0,11876
180,53717,1617.781,342,38,53679,2385485.452,24564,1456.003,11757
181,54113.986,0,385,0,54064,2439599.438,24301,95.614,11635
182,54438.496,0,374,0,54438,2494037.935,24033,9.065,11529
183,54800,387933.782,362,6991,47809,2160904.153,30784,349141.31,11407
184,72998.531,0,3864,0,51673,2233902.684,27054,13588.6,11273
185,52244.124,0,492,0,52165,2286146.808,26672,1279.736,11163
186,52558.567,99.056,391,4,52552,2338606.319,26397,214.557,11051
187,52922.395,0,367,0,52919,2391528.714,26125,18.06,10956
188,53283.015,0,364,0,53283,2444811.73,25856,1.791,10861
189,53678.001,0,395,0,53678,2498489.731,25572,0.178,10750
190,54046,506877.737,368,8888,45158,2045657.994,34206,456189.981,10636
191,79327.667,0,4877,0,50035,2124985.661,29443,16326.331,10522
192,50655.791,0,531,0,50566,2175641.452,29005,1542.842,10429
193,51003.938,6964.954,436,115,50887,2219680.436,28801,6420.805,10312
194,51800.344,10.574,446,1,51332,2271470.206,28459,184.253,10209
195,51707.69,4065.951,375,102,51605,2319111.945,28283,3677.091,10112
196,52184.616,18.836,428,1,52032,2371277.724,27957,233.046,10011
197,52439.091,0,406,0,52438,2423716.815,27641,22.213,9921
198,52800.017,0,362,0,52800,2476516.832,27382,2.205,9818
199,53154,0,354,0,53154,2529670.832,27127,0.22,9719
200,53524,0,370,0,53524,2583194.832,26876,0.022,9600
201,53913,909118.137,389,13818,40095,1727989.695,40404,818206.326,9501
202,106347.394,0,8367,0,48462,1834337.088,32124,23935.239,9414
203,49259.456,1699.799,656,29,49089,1881896.746,31600,3781.887,9311
204,49613.823,0,435,0,49524,1931510.569,31275,288.365,9201
205,49928.248,0,404,0,49928,1981438.817,30964,28.589,9108
206,50337.021,289714.886,409,4945,45392,1742060.952,35604,260746.235,9004
207,65356.125,0,3067,0,48459,1807417.077,32613,9177.499,8928
208,49040.945,0,520,0,48979,1856458.021,32178,855.805,8843
209,49420.578,0,440,0,49419,1905878.599,31833,84.003,8748
210,49803.084,9245.76,384,148,49655,1946435.922,31685,8329.501,8660
211,50686.446,160703.468,505,3166,46994,1836418.901,34442,144939.625,8564
212,56500.454,0,1840,0,48834,1892919.354,32683,6827.509,8483
213,49357.572,0,487,0,49321,1942276.927,32296,646.179,8383
214,49774.248,0,452,0,49773,1992051.175,31916,63.37,8311
215,50186.069,502508.387,413,7855,42331,1539728.856,39449,452263.817,8220
216,78190.9,0,4843,0,47174,1617919.757,34678,14209.481,8148
217,47791.551,0,524,0,47698,1665711.308,34232,1327.397,8070
218,48156.788,489090.127,457,8110,40045,1224777.969,41956,440312.066,7999
219,73140.481,0,4794,0,44839,1297918.451,37246,15729.725,7915
220,45511.006,0,581,0,45420,1343429.457,36746,1481.966,7834
221,45901.561,0,479,0,45899,1389331.018,36337,145.636,7764
222,46351.173,1339.066,452,34,46317,1434343.125,35992,1219.551,7691
223,46811.615,0,444,0,46761,1481154.739,35615,71.34,7624
224,47171.145,0,410,0,47171,1528325.885,35273,6.989,7556
225,47571,76.603,400,3,47568,1575820.282,34954,69.641,7478
226,48012,40.641,444,1,48011,1623791.641,34570,43.541,7419
227,48449,0,438,0,48449,1672240.641,34202,4.354,7349
228,48881,27.173,432,2,48879,1721094.468,33842,24.891,7279
229,49272.446,0,391,0,49270,1770366.914,33521,0.044,7209
230,49691,0,421,0,49691,1820057.914,33164,0.004,7145
231,50083,108853.823,392,1866,48217,1761287.09,34690,97968.441,7093
232,56111.84,0,1459,0,49676,1817398.93,33310,3361.004,7014
233,50152.017,113960.14,459,2040,48095,1753590.807,34965,102883.21,6940
234,56012.199,49180.523,1400,834,48661,1760422.482,34472,48033.593,6867
235,52475.416,0,862,0,49523,1812897.898,33687,1850.944,6790
236,49975.138,0,441,0,49964,1862873.036,33310,173.957,6726
237,50354.419,0,390,0,50354,1913227.455,32982,16.977,6664
238,50752.018,0,398,0,50752,1963979.473,32644,1.68,6604
239,51151.001,77899.024,399,1245,49906,1937231.451,33561,70109.288,6533
240,55988.374,0,1059,0,50965,1993219.825,32565,1987.555,6470
241,51368.236,33.246,393,1,51357,2044554.815,32254,218.441,6389
242,51777.252,0,420,0,51777,2096332.067,31901,21.592,6322
243,52186.016,0,409,0,52186,2148518.083,31571,2.144,6243
244,52561.002,0,375,0,52561,2201079.085,31264,0.212,6175
245,52938,649.952,377,18,52920,2253367.133,30960,584.978,6120
246,53315.291,294769.508,372,5217,48075,2011912.916,35861,265327.764,6064
247,67960.005,0,3056,0,51131,2079872.921,32862,9703.772,6007
248,51705.569,1.636,506,1,51636,2131576.854,32419,903.28,5945
249,52011.316,0,374,0,52010,2183588.17,32100,89.012,5890
250,52405.098,0,395,0,52405,2235993.268,31764,8.803,5831
251,52753.005,22,348,1,52752,2288724.272,31474,20.676,5774
252,53107.981,0,354,0,53106,2341832.253,31170,0.087,5724
253,53467,644360.25,361,12171,41296,1750939.003,43028,579924.233,5676
254,80542.144,0,6188,0,47484,1831481.147,36888,24934.279,5628
255,48329.61,0,696,0,48180,1879810.757,36260,2343.818,5560
256,48636.146,66681.807,453,1284,47349,1861765.096,37153,60244.862,5498
257,51942.388,14.42,1008,1,48356,1913693.063,36197,2452.077,5447
258,48830.34,0,462,0,48818,1962523.403,35794,232.868,5388
259,49182.129,0,364,0,49182,2011705.532,35472,23.158,5346
260,49561.037,11,379,2,49559,2061255.569,35146,12.179,5295
261,49971.003,0,412,0,49971,2111226.571,34780,1.215,5249
262,50325,37.654,354,1,50324,2161513.918,34472,34.01,5204
263,50728,49.05,404,1,50727,2212192.868,34123,47.546,5150
264,51142.415,0,411,0,51138,2263335.282,33772,0.34,5090
265,51535,0,397,0,51535,2314870.282,33418,0.034,5047
266,51931,600220.473,396,9235,42696,1766580.81,42318,540198.429,4986
267,86177.778,0,5637,0,48333,1852758.588,36727,16175.065,4940
268,48970.942,22,547,1,48879,1901707.529,36235,1546.365,4886
