Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,24501,22697,2734,2471,24764,180743,63970,0,1266
101,24764,21616,2569,2371,24962,183891,63825,0,1213
102,24962,25405,2580,2661,24881,183448,63941,0,1178
103,24881,21062,2589,2297,25173,187267,63697,0,1130
104,25173,23529,2686,2602,25257,188911,63668,0,1075
105,25257,29182,2531,3123,24665,184986,64295,0,1040
106,24665,24371,2574,2606,24633,185280,64367,0,1000
107,24633,27692,2605,2884,24354,182221,64681,0,965
108,24354,27878,2617,2969,24002,178697,65074,0,924
109,24002,24225,2712,2549,24165,178474,64943,0,892
110,24165,23513,2677,2495,24347,179126,64800,0,853
111,24347,19722,2633,2238,24742,183751,64444,0,814
112,24742,19812,2693,2131,25304,188681,63917,0,779
113,25304,22925,2617,2381,25540,191060,63718,0,742
114,25540,27279,2602,2967,25175,189321,64111,0,714
115,25175,32547,2552,3339,24388,181949,64923,0,689
116,24388,26786,2578,2706,24260,179551,65080,0,660
117,24260,23461,2665,2544,24381,180350,64982,0,637
118,24381,26090,2610,2666,24325,178641,65058,0,617
119,24325,28379,2615,3007,23933,174587,65479,0,588
120,23933,23678,2698,2569,24062,174842,65373,0,565
121,24062,25455,2586,2783,23865,173449,65599,0,536
122,23865,20413,2634,2274,24225,176901,65265,0,510
123,24225,19621,2595,2202,24618,181505,64899,0,483
124,24618,26381,2623,2854,24387,179742,65148,0,465
125,24387,27779,2648,2949,24086,176350,65479,0,435
126,24086,23509,2600,2513,24173,176927,65411,0,416
127,24173,23142,2561,2557,24177,177958,65422,0,401
128,24177,22192,2635,2497,24315,179943,65301,0,384
129,24315,24462,2594,2614,24295,179796,65335,0,370
130,24295,22909,2640,2501,24434,181182,65213,0,353
131,24434,21221,2617,2328,24723,184395,64930,0,347
132,24723,21477,2758,2372,25109,187641,64557,0,334
133,25109,28882,2631,2973,24767,183868,64913,0,320
134,24767,27201,2614,2864,24517,181434,65179,0,304
135,24517,26636,2597,2907,24207,179315,65502,0,291
136,24207,26345,2706,2806,24107,177177,65618,0,275
137,24107,22150,2705,2417,24395,179134,65337,0,268
138,24395,18797,2606,2114,24887,184732,64858,0,255
139,24887,26726,2599,2883,24603,182893,65150,0,247
140,24603,21302,2636,2240,24999,186194,64765,0,236
141,24999,24563,2549,2568,24980,186630,64793,0,227
142,24980,24525,2574,2530,25024,187085,64757,0,219
143,25024,23083,2549,2465,25108,189026,64682,0,210
144,25108,30550,2542,3293,24357,183584,65440,0,203
145,24357,26921,2619,2912,24064,181020,65740,0,196
146,24064,18099,2640,2004,24700,186985,65111,0,189
147,24700,23876,2648,2520,24828,187809,64984,0,188
148,24828,27401,2625,2819,24634,185236,65186,0,180
149,24634,22231,2574,2349,24859,187639,64969,0,172
150,24859,25493,2626,2633,24852,187005,64984,0,164
151,24852,26456,2578,2823,24607,185401,65240,0,153
152,24607,24037,2635,2581,24661,185971,65192,0,147
153,24661,27817,2607,2839,24429,182815,65430,0,141
154,24429,19445,2588,2017,25000,187799,64862,0,138
155,25000,25004,2619,2655,24964,187795,64906,0,130
156,24964,26283,2571,2703,24832,186476,65040,0,128
157,24832,28812,2538,3041,24329,182496,65545,0,126
158,24329,28130,2620,2949,24000,178695,65878,0,122
159,24000,25965,2684,2672,24012,176730,65871,0,117
160,24012,20390,2709,2238,24483,180352,65406,0,111
161,24483,24043,2610,2554,24539,180792,65353,0,108
162,24539,26723,2679,2863,24355,178608,65541,0,104
163,24355,19570,2667,2185,24837,183393,65061,0,102
164,24837,22503,2540,2491,24886,185727,65017,0,97
165,24886,26037,2553,2718,24721,184576,65183,0,96
166,24721,26223,2629,2878,24472,183074,65437,0,91
167,24472,26740,2574,2816,24230,180806,65681,0,89
168,24230,23734,2561,2530,24261,181302,65652,0,87
169,24261,24225,2591,2561,24291,181338,65623,0,86
170,24291,24272,2548,2578,24261,181357,65655,0,84
171,24261,23612,2616,2483,24394,182006,65528,0,78
172,24394,23135,2576,2443,24527,183265,65400,0,73
173,24527,22734,2580,2423,24684,185058,65246,0,70
174,24684,25801,2626,2698,24612,183941,65321,0,67
175,24612,23621,2610,2543,24679,184932,65256,0,65
176,24679,22010,2608,2287,25000,187601,64935,0,65
177,25000,26257,2543,2725,24818,186344,65118,0,64
178,24818,24856,2466,2664,24620,186306,65319,0,61
179,24620,29664,2581,3056,24145,181262,65798,0,57
180,24145,20038,2676,2282,24539,185369,65408,0,53
181,24539,28148,2710,2991,24258,181760,65692,0,50
182,24258,16988,2592,1971,24879,189030,65074,0,47
183,24879,27415,2552,2760,24671,186494,65282,0,47
184,24671,25746,2525,2657,24539,185419,65415,0,46
185,24539,24841,2581,2577,24543,185117,65411,0,46
186,24543,23573,2569,2581,24531,186087,65425,0,44
187,24531,24919,2570,2660,24441,185699,65517,0,42
188,24441,23745,2667,2468,24640,186395,65319,0,41
189,24640,26938,2674,2772,24542,184097,65419,0,39
190,24542,31731,2655,3266,23931,176908,66033,0,36
191,23931,24588,2594,2724,23801,176251,66165,0,34
192,23801,21949,2690,2265,24226,178103,65740,0,34
193,24226,26600,2690,2843,24073,175729,65893,0,34
194,24073,26738,2649,2769,23953,173064,66015,0,32
195,23953,20832,2642,2367,24228,176185,65740,0,32
196,24228,20837,2608,2258,24578,179576,65392,0,30
197,24578,24772,2545,2645,24478,179382,65492,0,30
198,24478,21872,2657,2459,24676,181988,65294,0,30
199,24676,25183,2632,2566,24742,181481,65230,0,28
200,24742,28381,2522,3085,24179,177842,65794,0,27
201,24179,26679,2728,2825,24082,175342,65891,0,27
202,24082,21507,2614,2328,24368,177917,65605,0,27
203,24368,21080,2481,2366,24483,181205,65491,0,26
204,24483,25177,2606,2696,24393,180511,65582,0,25
205,24393,23729,2662,2621,24434,181175,65541,0,25
206,24434,21606,2631,2412,24653,184003,65323,0,24
207,24653,25289,2575,2636,24592,183367,65384,0,24
208,24592,25757,2568,2715,24445,182202,65533,0,22
209,24445,26925,2642,2744,24343,179722,65639,0,18
210,24343,25876,2583,2747,24179,178189,65804,0,17
211,24179,22493,2597,2474,24302,179875,65681,0,17
212,24302,24217,2617,2573,24346,179960,65637,0,17
