Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,25763,112,5005,29,30739,152525,59244,0,17
101,30739,31673,4825,4504,31060,151591,58925,0,15
102,31060,42252,4550,6049,29561,140399,60425,0,14
103,29561,21,4885,5,34441,169939,55547,0,12
104,34441,58412,4490,7820,31111,145968,58877,0,12
105,31111,15,4764,5,35870,177064,54118,0,12
106,35870,2695,4405,498,39777,210239,50212,0,11
107,39777,83228,3914,9207,34484,166788,55505,0,11
108,34484,45,4403,8,38879,201227,51111,0,10
109,38879,34631,4051,4870,38060,205475,51932,0,8
110,38060,91543,4305,12646,29719,151992,60274,0,7
111,29719,255,4923,61,34581,181456,55413,0,6
112,34581,8822,4469,1448,37602,207215,52393,0,5
113,37602,60560,4250,7503,34349,184257,55647,0,4
114,34349,34779,4416,4748,34017,183827,55979,0,4
115,34017,13512,4526,1714,36829,204332,53168,0,3
116,36829,116029,4210,13164,27875,125132,62122,0,3
117,27875,1844,4788,303,32360,151163,57637,0,3
118,32360,277,4597,68,36889,183246,53108,0,3
119,36889,27317,4193,4101,36981,192818,53017,0,2
120,36981,87570,4374,10545,30810,142229,59188,0,2
121,30810,54098,4738,7983,27565,118941,62433,0,2
122,27565,18408,5074,2735,29904,128098,60095,0,1
123,29904,25078,4847,3818,30933,132924,59066,0,1
124,30933,27147,4707,3761,31879,136710,58120,0,1
125,31879,14249,4568,2170,34277,154340,55722,0,1
126,34277,8935,4374,1483,37168,179682,52831,0,1
127,37168,21160,4340,3207,38301,195690,51698,0,1
128,38301,2910,4187,355,42133,231081,47866,0,1
129,42133,60779,3854,8119,37868,212435,52131,0,1
130,37868,43415,4249,6347,35770,206888,54229,0,1
131,35770,431,4295,79,39986,242227,50013,0,1
132,39986,156157,4060,19836,24210,126056,65789,0,1
133,24210,1767,5218,262,29166,148499,60834,0,0
134,29166,7497,4815,884,33097,170168,56903,0,0
135,33097,32296,4586,4152,33531,170969,56469,0,0
136,33531,75745,4461,8183,29809,128755,60191,0,0
137,29809,18732,4761,2359,32211,139832,57789,0,0
138,32211,706,4619,133,36697,171337,53303,0,0
139,36697,1295,4316,216,40797,206739,49203,0,0
140,40797,87944,3894,12148,32543,159592,57457,0,0
141,32543,10248,4594,1509,35628,181887,54372,0,0
142,35628,24184,4338,3691,36275,193331,53725,0,0
143,36275,48008,4328,7035,33568,181598,56432,0,0
144,33568,559,4549,99,38018,214607,51982,0,0
145,38018,26260,4063,3512,38569,226365,51431,0,0
146,38569,60160,4090,7038,35621,204774,54379,0,0
147,35621,0,4408,0,40029,240395,49971,0,0
148,40029,14838,3968,1952,42045,265586,47955,0,0
149,42045,156770,3876,17342,28579,150861,61421,0,0
150,28579,91751,4918,11673,21824,87689,68176,0,0
151,21824,0,5463,0,27287,109513,62713,0,0
152,27287,34,4994,10,32271,136766,57729,0,0
153,32271,1063,4636,177,36730,167974,53270,0,0
154,36730,66649,4188,9463,31455,138055,58545,0,0
155,31455,2385,4817,327,35945,167125,54055,0,0
156,35945,39999,4385,5463,34867,163071,55133,0,0
157,34867,16470,4380,2442,36805,181468,53195,0,0
158,36805,25001,4274,3095,37984,193272,52016,0,0
159,37984,15966,4197,2324,39857,215290,50143,0,0
160,39857,113296,3999,15487,28369,141851,61631,0,0
161,28369,26005,4911,4031,29249,144215,60751,0,0
162,29249,1208,4797,197,33849,172256,56151,0,0
163,33849,438,4403,94,38158,205667,51842,0,0
164,38158,14937,4185,2030,40313,228888,49687,0,0
165,40313,165720,3872,20057,24128,103481,65872,0,0
166,24128,0,5248,0,29376,127609,60624,0,0
167,29376,0,5065,0,34441,156985,55559,0,0
168,34441,5658,4431,850,38022,185768,51978,0,0
169,38022,46874,4170,6360,35832,176916,54168,0,0
170,35832,41075,4273,4777,35328,171673,54672,0,0
171,35328,52793,4433,7672,32089,154208,57911,0,0
172,32089,33585,4684,4417,32356,152712,57644,0,0
173,32356,437,4583,99,36840,184631,53160,0,0
174,36840,304,4185,53,40972,221167,49028,0,0
175,40972,108394,3913,13753,31132,153745,58868,0,0
176,31132,6082,4613,812,34933,178795,55067,0,0
177,34933,57994,4376,7861,31448,155734,58552,0,0
178,31448,13604,4684,1774,34358,173578,55642,0,0
179,34358,27814,4364,3253,35469,180122,54531,0,0
180,35469,2921,4459,529,39399,212670,50601,0,0
181,39399,106396,4044,13918,29525,145673,60475,0,0
182,29525,2,4804,2,34327,175196,55673,0,0
183,34327,7,4448,3,38772,209516,51228,0,0
