Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,3469,4616,0,46,3423,349952,14580,0,71997
101,3423,5013,1,48,3376,348362,14628,0,71996
102,3376,4065,1,39,3338,347673,14667,0,71995
103,3338,3791,1,36,3303,347220,14703,0,71994
104,3303,5422,0,52,3251,345101,14755,0,71994
105,3251,2790,0,26,3225,345562,14781,0,71994
106,3225,3373,0,31,3194,345414,14812,0,71994
107,3194,4309,0,39,3155,344299,14851,0,71994
108,3155,4896,0,44,3111,342558,14895,0,71994
109,3111,5017,1,45,3067,340652,14940,0,71993
110,3067,4514,0,40,3027,339205,14980,0,71993
111,3027,3994,2,35,2994,338238,15015,0,71991
112,2994,3939,1,35,2960,337293,15050,0,71990
113,2960,4481,0,39,2921,335772,15089,0,71990
114,2921,4659,0,40,2881,334034,15129,0,71990
115,2881,3566,0,30,2851,333349,15159,0,71990
116,2851,5146,1,43,2809,331054,15201,0,71990
117,2809,3446,2,29,2782,330417,15230,0,71988
118,2782,3994,2,34,2750,329205,15264,0,71986
119,2750,3678,1,30,2721,328277,15294,0,71985
120,2721,4674,0,38,2683,326324,15332,0,71985
121,2683,3958,0,32,2651,325049,15364,0,71985
122,2651,4316,1,35,2617,323384,15399,0,71984
123,2617,5048,1,41,2577,320953,15439,0,71984
124,2577,2665,0,21,2556,320865,15460,0,71984
125,2556,3760,0,30,2526,319661,15490,0,71984
126,2526,2850,0,22,2504,319337,15512,0,71984
127,2504,2746,0,21,2483,319095,15533,0,71984
128,2483,4570,2,35,2450,317008,15567,0,71983
129,2450,3089,1,24,2427,316369,15591,0,71982
130,2427,2671,2,20,2409,316125,15611,0,71980
131,2409,4331,3,32,2380,314203,15643,0,71977
132,2380,2797,0,21,2359,313786,15664,0,71977
133,2359,2983,1,22,2338,313162,15686,0,71976
134,2338,3626,2,27,2313,311874,15713,0,71974
135,2313,2896,1,22,2292,311291,15735,0,71973
136,2292,3751,0,27,2265,309832,15762,0,71973
137,2265,3240,2,23,2244,308857,15784,0,71972
138,2244,3586,1,27,2218,307515,15810,0,71972
139,2218,4637,0,33,2185,305096,15843,0,71972
140,2185,2650,1,19,2167,304631,15861,0,71972
141,2167,3470,0,24,2143,303328,15885,0,71972
142,2143,4220,3,29,2117,301251,15913,0,71970
143,2117,2328,1,16,2102,301040,15929,0,71969
144,2102,2939,0,20,2082,300203,15949,0,71969
145,2082,2467,0,18,2064,299818,15967,0,71969
146,2064,4155,1,28,2037,297727,15995,0,71968
147,2037,2395,1,16,2022,297369,16011,0,71967
148,2022,3776,0,26,1996,295615,16037,0,71967
149,1996,3656,0,25,1971,293955,16062,0,71967
150,1971,4732,4,31,1944,291194,16092,0,71964
151,1944,3064,0,20,1924,290074,16112,0,71964
152,1924,2613,2,17,1909,289385,16129,0,71962
153,1909,3484,2,23,1888,287810,16152,0,71960
154,1888,3141,0,20,1868,286557,16172,0,71960
155,1868,3951,0,25,1843,284474,16197,0,71960
156,1843,4898,2,31,1814,281419,16228,0,71958
157,1814,3233,0,21,1793,280000,16249,0,71958
158,1793,2768,0,18,1775,279025,16267,0,71958
159,1775,2753,1,17,1759,278047,16284,0,71957
160,1759,3291,0,20,1739,276515,16304,0,71957
161,1739,3422,0,21,1718,274832,16325,0,71957
162,1718,2171,1,15,1704,274379,16339,0,71957
163,1704,3401,0,21,1683,272682,16360,0,71957
164,1683,3372,0,21,1662,270993,16381,0,71957
165,1662,3866,1,23,1640,268789,16404,0,71956
166,1640,2870,1,17,1624,267559,16421,0,71955
167,1624,3896,1,25,1600,265287,16446,0,71954
168,1600,3424,1,20,1581,263463,16466,0,71953
169,1581,3744,0,22,1559,261300,16488,0,71953
170,1559,2796,2,17,1544,260063,16505,0,71951
171,1544,2103,1,12,1533,259504,16517,0,71950
172,1533,3364,0,20,1513,257673,16537,0,71950
173,1513,3057,0,18,1495,256129,16555,0,71950
174,1495,1411,0,8,1487,256213,16563,0,71950
175,1487,2153,2,13,1476,255547,16575,0,71949
176,1476,3397,3,19,1460,253626,16594,0,71946
177,1460,2357,2,14,1448,252729,16607,0,71945
178,1448,1818,2,10,1440,252359,16616,0,71944
179,1440,6010,1,34,1407,247789,16650,0,71943
180,1407,2901,0,17,1390,246295,16667,0,71943
181,1390,2927,0,16,1374,244758,16683,0,71943
182,1374,3207,0,18,1356,242925,16701,0,71943
183,1356,3035,1,17,1340,241246,16718,0,71942
184,1340,2221,0,12,1328,240365,16730,0,71942
185,1328,1876,1,10,1319,239817,16740,0,71941
186,1319,4001,0,22,1297,237135,16762,0,71941
187,1297,3601,0,19,1278,234831,16781,0,71941
188,1278,2125,0,12,1266,233984,16793,0,71941
189,1266,2499,1,13,1254,232751,16806,0,71940
190,1254,2357,1,13,1242,231648,16818,0,71940
191,1242,2143,0,11,1231,230747,16829,0,71940
192,1231,2139,1,11,1221,229839,16840,0,71939
193,1221,2154,1,11,1211,228906,16851,0,71938
194,1211,2344,2,12,1201,227773,16862,0,71937
195,1201,3478,1,19,1183,225496,16881,0,71936
196,1183,2393,2,13,1172,224286,16894,0,71934
197,1172,2408,1,13,1160,223050,16907,0,71933
198,1160,1263,0,7,1153,222947,16914,0,71933
199,1153,2828,0,14,1139,221272,16928,0,71933
200,1139,3035,0,15,1124,219376,16943,0,71933
201,1124,2580,2,13,1113,217920,16956,0,71931
202,1113,1221,1,6,1108,217812,16961,0,71931
203,1108,2070,1,10,1099,216850,16971,0,71930
204,1099,1921,0,11,1088,216028,16982,0,71930
205,1088,1246,1,6,1083,215870,16988,0,71929
206,1083,1990,1,11,1073,214963,16999,0,71928
207,1073,1682,2,9,1066,214354,17008,0,71926
208,1066,2213,0,11,1055,213207,17019,0,71926
209,1055,2137,0,10,1045,212125,17029,0,71926
210,1045,3214,2,15,1032,209956,17044,0,71924
211,1032,2145,0,10,1022,208843,17054,0,71924
212,1022,3207,0,15,1007,206658,17069,0,71924
213,1007,1932,1,9,999,205733,17078,0,71923
214,999,1514,1,7,993,205218,17084,0,71923
215,993,1090,1,5,989,205121,17089,0,71922
216,989,1752,2,8,983,204358,17097,0,71920
217,983,3948,2,18,967,201393,17115,0,71918
218,967,1115,1,5,963,201245,17120,0,71917
219,963,2276,1,11,953,199932,17131,0,71916
220,953,892,1,4,950,199993,17135,0,71915
221,950,1341,0,6,944,199602,17141,0,71915
222,944,1351,0,7,937,199195,17148,0,71915
223,937,903,0,4,933,199229,17152,0,71915
224,933,1645,2,9,926,198517,17161,0,71913
225,926,2207,0,10,916,197236,17171,0,71913
226,916,703,2,3,915,197449,17174,0,71911
227,915,2416,3,11,907,195948,17185,0,71908
228,907,1849,1,8,900,195006,17193,0,71907
229,900,1846,1,8,893,194060,17201,0,71906
230,893,2032,0,13,880,192921,17214,0,71906
231,880,1631,1,7,874,192170,17220,0,71906
232,874,1711,1,8,867,191333,17228,0,71905
233,867,1175,2,5,864,191025,17233,0,71903
234,864,2737,0,12,852,189152,17245,0,71903
235,852,1681,1,7,846,188323,17252,0,71902
236,846,2238,2,10,838,186931,17261,0,71901
237,838,2575,1,11,828,185194,17272,0,71900
238,828,2409,3,10,821,183613,17281,0,71898
239,821,1731,1,8,814,182703,17289,0,71897
240,814,779,0,5,809,182738,17294,0,71897
241,809,1952,1,8,802,181595,17301,0,71897
242,802,976,0,4,798,181421,17305,0,71897
243,798,773,0,4,794,181446,17309,0,71897
244,794,1406,0,7,787,180834,17316,0,71897
245,787,744,0,3,784,180877,17319,0,71897
246,784,1262,1,6,779,180399,17325,0,71896
247,779,1506,3,6,776,179672,17331,0,71893
248,776,2557,0,11,765,177891,17342,0,71893
249,765,1799,1,8,758,176857,17350,0,71892
250,758,1775,3,7,754,175840,17357,0,71889
251,754,3045,0,12,742,173549,17369,0,71889
252,742,1276,2,5,739,173015,17374,0,71887
253,739,1613,1,8,732,172141,17382,0,71886
254,732,1791,0,7,725,171082,17389,0,71886
255,725,1183,1,6,720,170624,17395,0,71885
256,720,1554,1,6,715,169790,17401,0,71884
257,715,1686,2,8,709,168819,17409,0,71882
258,709,2348,2,9,702,167180,17418,0,71880
259,702,1704,1,7,696,166178,17425,0,71879
260,696,2904,0,11,685,163970,17436,0,71879
261,685,1749,0,8,677,162906,17444,0,71879
262,677,4217,1,16,662,159366,17460,0,71878
263,662,2933,1,12,651,157095,17472,0,71877
264,651,2135,1,8,644,155611,17479,0,71877
265,644,1069,0,4,640,155186,17483,0,71877
266,640,1883,3,7,636,153943,17489,0,71875
267,636,1614,1,7,630,152965,17496,0,71874
268,630,1505,2,6,626,152090,17501,0,71873
269,626,1573,1,8,619,151143,17508,0,71873
270,619,142,0,2,617,151620,17510,0,71873
271,617,1402,3,6,614,150835,17515,0,71871
272,614,1374,1,5,610,150075,17520,0,71870
273,610,1655,1,6,605,149030,17526,0,71869
274,605,1383,1,5,601,148252,17531,0,71868
275,601,2513,1,10,592,146340,17541,0,71867
276,592,1692,2,7,587,145240,17547,0,71866
277,587,1117,1,4,584,144710,17551,0,71865
278,584,1835,1,8,577,143459,17558,0,71865
279,577,1403,0,5,572,142633,17563,0,71865
280,572,1139,0,4,568,142066,17567,0,71865
281,568,2316,2,9,561,140318,17576,0,71863
282,561,2016,0,8,553,138863,17584,0,71863
283,553,1327,2,6,549,138089,17590,0,71861
284,549,1445,0,6,543,137193,17596,0,71861
285,543,1160,0,4,539,136576,17600,0,71861
286,539,574,1,2,538,136541,17602,0,71860
287,538,1571,2,7,533,135508,17608,0,71859
288,533,1274,0,5,528,134767,17613,0,71859
289,528,1755,0,6,522,133540,17619,0,71859
290,522,2094,0,8,514,131968,17627,0,71859
291,514,875,0,3,511,131607,17630,0,71859
