Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,49314.873,0,1622,0,50929,967319.233,31707,1901.419,7364
101,50936.1,895039.689,1768,43682,9015,123215.645,73908,91151.347,7077
102,9315.862,0,1391,0,10406,132531.506,72567,79328.457,7027
103,10653.415,5138.56,1308,342,11372,138046.361,71670,69682.731,6958
104,11569.765,0,1203,0,12575,149616.126,70522,60934.573,6903
105,12725.842,246.246,1125,14,13686,162095.722,69472,53508.163,6842
106,13813.563,23.456,1191,4,14873,175885.829,68366,47011.625,6761
107,14990.048,0,1172,0,16045,190875.877,67270,41257.03,6685
108,16140.927,0,1109,0,17154,207016.804,66229,36267.982,6617
109,17232.22,0,1081,1,18234,224249.024,65225,31937.205,6541
110,18300.801,41800.906,1038,2409,16863,200748.918,66689,32322.371,6448
111,16934.008,0,1007,0,17870,217682.926,65748,28451.064,6382
112,17935.606,564.398,1105,35,18940,235054.134,64748,25071.94,6312
113,18993.859,5845.587,1094,317,19717,248202.406,64050,22664.575,6233
114,19774.706,0,1191,0,20908,267977.112,62942,19878.766,6150
115,20955.295,0,1179,0,22087,288932.407,61844,17465.231,6069
116,22129.393,0,1135,0,23222,311061.8,60815,15337.175,5963
117,23259.753,0,1159,0,24381,334321.552,59742,13463.682,5877
118,24414.837,96732.524,1207,4560,21028,262003.865,63177,21486.032,5795
119,21092.536,50.139,1292,6,22314,283046.263,61977,18761.619,5709
120,22365.918,0,1328,0,23642,305412.181,60738,16418.196,5620
121,23687.411,77.016,1405,8,25039,329022.575,59428,14375.381,5533
122,25077.736,0,1398,0,26437,354100.311,58123,12589.215,5440
123,26473.458,0,1428,0,27865,380573.769,56785,11002.172,5350
124,27895.508,0,1402,0,29267,408469.277,55473,9627.382,5260
125,29293.409,0,1552,0,30819,437762.687,54022,8426.959,5159
126,30844.422,1468.407,1559,130,32248,467138.702,52698,7502.303,5054
127,32269.838,0,1474,0,33722,499408.54,51306,6555.529,4972
128,33741.285,0,1568,0,35290,533149.826,49839,5726.408,4871
129,35307.982,0,1618,0,36908,568457.808,48326,4991.927,4766
130,36923.721,0,1524,0,38432,605381.529,46906,4351.247,4662
131,38446.508,14186.499,1655,945,39142,629641.538,46327,5204.198,4531
132,39157.419,0,1604,0,40746,668798.957,44841,4545.011,4413
133,40759.551,0,1617,0,42363,709558.508,43342,3968.547,4295
134,42374.908,364.184,1651,22,43992,751569.232,41829,3500.935,4179
135,44002.027,100910.116,1644,4918,40718,694661.144,45239,13151.608,4043
136,40760.412,218965.979,1649,10827,31540,516455.577,54545,33351.337,3915
137,31644.357,0,1592,0,33132,548099.934,53030,29076.988,3838
138,33225.057,0,1533,0,34665,581324.991,51586,25331.776,3749
139,34734.825,0,1513,0,36178,616059.816,50165,22170.177,3657
140,36232.798,0,1491,0,37669,652292.614,48751,19459.978,3580
141,37720.81,0,1557,0,39226,690013.423,47303,17047.694,3471
142,39267.784,598571.168,1503,30213,10516,130710.039,76115,74823.986,3369
143,10749.375,0,1359,0,11875,141459.414,74786,65241.213,3339
144,12067.63,0,1266,0,13141,153527.044,73555,56983.425,3304
145,13283.646,0,1180,0,14321,166810.69,72411,50001.271,3268
146,14438.962,0,1121,0,15442,181249.651,71325,43939.49,3233
147,15535.447,0,1101,0,16543,196785.098,70265,38704.518,3192
148,16626.584,0,1136,0,17679,213411.682,69173,34081.812,3148
149,17754.304,3298.546,1168,186,18661,227867.439,68222,30325.754,3117
150,18720.714,0,1082,0,19743,246588.153,67187,26755.749,3070
151,19802.186,0,1162,0,20905,266390.34,66070,23547.497,3025
152,20957.94,0,1198,0,22103,287348.28,64914,20716.285,2983
153,22148.451,0,1135,0,23238,309496.731,63810,18235.601,2952
154,23276.84,0,1228,0,24466,332773.571,62628,16062.481,2906
155,24503.623,0,1231,0,25697,357277.193,61438,14117.628,2865
156,25732.545,0,1375,0,27072,383009.739,60112,12385.958,2816
157,27100.982,0,1229,0,28301,410110.721,58931,10886.52,2768
158,28328.871,77756.171,1277,4359,25219,360683.421,62067,17322.647,2714
159,25267.956,0,1345,0,26564,385951.377,60756,15149.779,2680
160,26607.53,0,1399,0,27963,412558.906,59395,13243.034,2642
161,28000.033,0,1454,0,29417,440558.939,57989,11585.432,2594
162,29445.917,0,1464,0,30881,470004.856,56565,10166.639,2554
163,30908.689,0,1469,0,32350,500913.545,55149,8900.778,2501
164,32372.85,0,1444,0,33794,533286.394,53749,7805.054,2457
165,33816.781,230.474,1511,18,35287,566872.701,52303,6842.569,2410
166,35306.315,0,1535,0,36822,602179.016,50817,5984.478,2361
167,36839.258,4720.573,1578,290,38110,634297.702,49576,5702.763,2314
168,38128.885,0,1587,0,39697,672426.587,48038,4962.52,2265
169,39712.365,0,1593,0,41290,712138.953,46521,4327.979,2189
170,41302.584,0,1489,0,42779,753441.537,45083,3781.924,2138
171,42790.85,0,1650,0,44429,796232.387,43492,3297.082,2079
172,44440.163,0,1660,0,46089,840672.55,41899,2866.906,2012
173,46097.867,0,1605,0,47694,886770.416,40344,2500.416,1962
174,47702.48,0,1647,0,49341,934472.896,38756,2174.058,1903
