Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,56323.724,140.593,2188,9,58353,845991.972,30060,2462.017,1587
101,58486.088,0,2100,0,60453,904478.059,28075,2082.728,1472
102,60570.728,0,2094,0,62547,965048.787,26087,1756.727,1366
103,62652.256,986715.514,2037,60337,4247,40985.53,84483,100147.35,1270
104,7372.065,0,2117,0,6364,48357.595,82391,87007.55,1245
105,8903.398,0,2002,0,8366,57260.993,80410,75767.396,1224
106,10452.517,0,1899,0,10265,67713.51,78534,66104.14,1201
107,12092.602,0,1900,0,12165,79806.112,76652,57666.124,1183
108,13678.971,2.153,1814,1,13978,93482.93,74859,50385.756,1163
109,15303.986,0,1802,0,15780,108786.916,73073,44021.194,1147
110,17021.202,0,1905,0,17685,125808.117,71183,38377.873,1132
111,18708.362,0,1854,0,19539,144516.479,69353,33516.724,1108
112,20483.354,0,1841,0,21380,164999.832,67534,29220.698,1086
113,22207.946,70744.385,1996,5157,18219,116463.393,70727,32545.121,1054
114,19182.577,0,2005,0,20224,135645.97,68752,28327.032,1024
115,21055.192,0,1990,0,22214,156701.162,66794,24663.137,992
116,22954.606,0,1993,0,24207,179655.768,64823,21456.217,970
117,24894.412,59.037,2066,7,26266,204491.144,62784,18629.087,950
118,26863.46,0.235,2109,1,28374,231354.369,60696,16168.741,930
119,28917.702,0,2151,0,30525,260272.071,58574,14008.165,901
120,31022.405,0,2259,0,32784,291294.476,56356,12109.944,860
121,33246.284,0,2264,0,35048,324540.76,54117,10436.666,835
122,35455.963,355.55,2270,38,37280,359641.173,51922,9020.591,798
123,37674.792,0,2458,0,39738,397315.965,49491,7723.74,771
124,40103.076,0,2420,0,42158,437419.041,47104,6586.29,738
125,42456.596,0,2373,0,44531,479875.636,44771,5629.065,698
126,44800.165,151.977,2388,15,46904,524523.825,42438,4812.192,658
127,47144.575,354258.248,2427,29596,19735,217410.152,69636,39516.222,629
128,20771.004,0,2088,0,21823,238181.155,67573,34528.597,604
129,22690.188,2,2018,1,23840,260869.343,65571,30208.749,589
130,24576.671,17052.895,1963,1340,24463,268393.119,64973,28156.492,564
131,25090.205,0,1894,0,26357,293483.324,63097,24713.638,546
132,26911.393,0,1980,0,28337,320394.717,61146,21687.881,517
133,28876.735,0,1959,0,30296,349271.452,59210,18979.358,494
134,30731.155,0,1887,0,32183,380002.607,57335,16646.267,482
135,32566.66,0,1910,0,34093,412569.268,55453,14597.98,454
136,34428.137,0,1796,0,35889,446997.404,53675,12803.045,436
137,36207.927,0,1873,0,37762,483205.331,51818,11203.814,420
138,38061.194,164152.862,1883,10618,29027,357113.662,60572,26199.525,401
139,29751.303,0,1885,0,30912,386864.965,58700,22855.27,388
140,31562.779,0,1920,0,32832,418427.744,56796,19918.964,372
141,33419.827,0,1848,0,34680,451847.571,54958,17339.24,362
142,35147.861,50155.5,1927,2685,33922,436839.932,55735,20153.006,343
143,34547.337,0,1994,0,35916,471387.269,53751,17512.368,333
144,36420.353,0,1958,0,37874,507807.622,51812,15256.778,314
145,38315.271,0,1956,0,39830,546122.893,49872,13289.829,298
146,40259.922,0,2072,0,41902,586382.815,47820,11530.924,278
147,42286.011,73.608,2090,8,43984,628595.218,45748,10001.181,268
148,44321.699,0,1985,0,45969,672916.918,43778,8663.364,253
149,46249.58,0,2025,0,47994,719166.498,41770,7516.447,236
150,48246.427,13.455,1995,3,49986,767399.47,39796,6513.721,218
151,50222.306,0,1932,0,51918,817621.776,37874,5626.043,208
152,52128.613,0,2002,0,53920,869750.389,35892,4852.825,188
153,54107.631,0,1972,0,55892,923858.02,33929,4179.912,179
154,56062.044,0,1974,0,57866,979920.064,31964,3591.877,170
155,58023.364,965458.174,1951,52166,7651,72485.255,82190,99621.142,159
156,11030.176,0,2225,0,9876,83515.43,79968,86279.852,156
157,12756.063,0,2152,0,12028,96271.493,77820,74771.804,152
158,14492.931,317.247,2129,34,14123,110447.178,75728,64861.417,149
159,16190.252,0,2040,0,16163,126637.43,73691,56308.023,146
160,17878.49,0,2018,0,18181,144515.92,71677,48961.731,142
161,19599.08,0,1932,0,20113,164115,69747,42647.478,140
162,21486.708,0,2053,0,22166,185601.708,67697,37009.022,137
163,23318.441,0,2082,0,24248,208920.149,65618,32155.679,134
164,25212.015,0,1925,0,26173,234132.164,63696,27976.096,131
165,27084.218,0,2061,0,28234,261216.382,61639,24267.269,127
166,29104.907,0,2117,0,30351,290321.289,59526,20969.635,123
167,31084.005,458.2,2087,38,32400,320947.093,57482,18185.487,118
168,33022.654,0,2026,0,34426,353969.747,55459,15744.284,115
169,35055.761,166764.294,2193,10913,25706,222261.215,64186,30216.524,108
170,26705.411,0,2142,0,27848,248966.625,62049,26195.461,103
171,28764.077,0,2255,0,30103,277730.703,59797,22659.838,100
172,30903.738,0,2227,0,32330,308634.441,57573,19593.116,97
