Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,115,73,13,7,121,1488,18443,0,71436
101,121,46,9,6,124,1563,18448,0,71428
102,124,73,11,8,127,1614,18454,0,71419
103,127,161,7,9,125,1580,18460,0,71415
104,125,129,7,15,117,1576,18474,0,71409
105,117,109,9,13,113,1584,18485,0,71402
106,113,129,8,12,109,1568,18496,0,71395
107,109,160,9,8,110,1517,18501,0,71389
108,110,191,13,14,109,1436,18514,0,71377
109,109,117,7,9,107,1428,18522,0,71371
110,107,69,10,9,108,1466,18529,0,71363
111,108,123,9,9,108,1451,18536,0,71356
112,108,173,14,12,110,1386,18544,0,71346
113,110,135,14,11,113,1361,18555,0,71332
114,113,78,12,8,117,1396,18562,0,71321
115,117,90,9,7,119,1423,18567,0,71314
116,119,228,13,15,117,1314,18580,0,71303
117,117,89,5,6,116,1342,18585,0,71299
118,116,256,11,10,117,1202,18592,0,71291
119,117,82,8,11,114,1237,18601,0,71285
120,114,56,8,5,117,1295,18604,0,71279
121,117,55,5,5,117,1357,18608,0,71275
122,117,80,8,6,119,1394,18612,0,71269
123,119,182,10,14,115,1331,18624,0,71261
124,115,102,12,12,115,1344,18633,0,71252
125,115,23,6,5,116,1436,18635,0,71249
126,116,105,11,11,116,1447,18643,0,71241
127,116,90,12,8,120,1473,18650,0,71230
128,120,65,8,9,119,1528,18658,0,71223
129,119,48,4,5,118,1599,18662,0,71220
130,118,117,7,8,117,1600,18668,0,71215
131,117,170,8,16,109,1547,18683,0,71208
132,109,102,8,10,107,1554,18690,0,71203
133,107,31,8,7,108,1630,18693,0,71199
134,108,205,8,10,106,1533,18700,0,71194
135,106,49,8,3,111,1590,18702,0,71187
136,111,194,5,5,111,1507,18707,0,71182
137,111,139,6,13,104,1479,18720,0,71176
138,104,83,5,5,104,1500,18725,0,71171
139,104,78,6,6,104,1526,18729,0,71167
140,104,42,6,5,105,1588,18734,0,71161
141,105,68,1,5,101,1625,18739,0,71160
142,101,107,5,7,99,1619,18745,0,71156
143,99,38,8,4,103,1680,18747,0,71150
144,103,49,8,6,105,1734,18749,0,71146
145,105,124,4,9,100,1715,18758,0,71142
146,100,265,7,11,96,1550,18767,0,71137
147,96,141,7,11,92,1505,18778,0,71130
148,92,140,14,8,98,1457,18783,0,71119
149,98,81,8,7,99,1474,18789,0,71112
150,99,101,6,11,94,1472,18798,0,71108
151,94,168,12,8,98,1398,18804,0,71098
152,98,66,12,9,101,1430,18811,0,71088
153,101,108,15,13,103,1423,18818,0,71079
154,103,126,16,9,110,1400,18826,0,71064
155,110,114,5,12,103,1396,18835,0,71062
156,103,99,7,8,102,1400,18841,0,71057
157,102,186,10,9,103,1316,18847,0,71050
158,103,168,14,8,109,1251,18852,0,71039
159,109,113,7,10,106,1247,18859,0,71035
160,106,49,7,5,108,1304,18863,0,71029
161,108,190,9,10,107,1222,18872,0,71021
162,107,77,9,8,108,1252,18879,0,71013
163,108,29,11,6,113,1331,18884,0,71003
164,113,51,10,7,116,1393,18891,0,70993
165,116,77,4,10,110,1432,18899,0,70991
166,110,145,5,10,105,1397,18909,0,70986
167,105,61,6,6,105,1441,18913,0,70982
168,105,90,14,6,113,1456,18916,0,70971
169,113,108,4,11,106,1461,18926,0,70968
170,106,72,16,7,115,1495,18928,0,70957
171,115,223,14,10,119,1387,18935,0,70946
172,119,55,8,6,121,1451,18939,0,70940
173,121,130,5,7,119,1442,18945,0,70936
174,119,136,1,9,111,1425,18954,0,70935
175,111,206,10,12,109,1330,18963,0,70928
176,109,26,5,4,110,1413,18967,0,70923
177,110,89,7,9,108,1434,18975,0,70917
178,108,66,7,6,109,1476,18981,0,70910
179,109,161,6,9,106,1424,18989,0,70905
180,106,134,9,8,107,1396,18994,0,70899
181,107,58,7,7,107,1445,18999,0,70894
182,107,192,9,8,108,1360,19005,0,70887
183,108,195,6,16,98,1273,19020,0,70882
184,98,160,10,11,97,1211,19028,0,70875
185,97,125,4,8,93,1183,19035,0,70872
186,93,141,8,8,93,1135,19042,0,70865
187,93,39,11,8,96,1189,19049,0,70855
188,96,115,8,9,95,1170,19057,0,70848
189,95,88,8,8,95,1177,19061,0,70844
190,95,98,11,7,99,1174,19067,0,70834
191,99,66,9,8,100,1207,19074,0,70826
192,100,118,13,9,104,1189,19081,0,70815
193,104,85,9,7,106,1208,19085,0,70809
194,106,97,7,10,103,1217,19095,0,70802
195,103,120,9,11,101,1200,19104,0,70795
196,101,61,13,6,108,1240,19109,0,70783
197,108,102,7,12,103,1246,19121,0,70776
198,103,129,9,11,101,1220,19131,0,70768
199,101,65,5,7,99,1256,19138,0,70763
200,99,163,11,9,101,1192,19145,0,70754
201,101,46,5,7,99,1247,19151,0,70750
202,99,122,13,14,98,1224,19161,0,70741
203,98,34,2,5,95,1288,19165,0,70740
204,95,89,3,6,92,1294,19170,0,70738
205,92,133,9,9,92,1253,19175,0,70733
206,92,40,12,5,99,1305,19176,0,70725
207,99,133,7,9,97,1271,19183,0,70720
208,97,110,7,9,95,1258,19191,0,70714
209,95,195,4,11,88,1158,19202,0,70710
210,88,36,4,6,86,1210,19208,0,70706
211,86,71,7,4,89,1225,19209,0,70702
